,State,stateFIPS,Date,Total Cases,Incremental Cases,moving_average
12118,NJ,34,2020-09-15,197098,445.0,392.0
12169,NJ,34,2020-09-16,197472,374.0,398.14285714285717
12220,NJ,34,2020-09-17,198037,565.0,418.7142857142857
12271,NJ,34,2020-09-18,198532,495.0,422.42857142857144
12322,NJ,34,2020-09-19,198993,461.0,423.57142857142856
12373,NJ,34,2020-09-20,199432,439.0,444.14285714285717
12424,NJ,34,2020-09-21,199814,382.0,451.57142857142856
12475,NJ,34,2020-09-22,200253,439.0,450.7142857142857
12526,NJ,34,2020-09-23,200641,388.0,452.7142857142857
12577,NJ,34,2020-09-24,201205,564.0,452.57142857142856
12628,NJ,34,2020-09-25,201760,555.0,461.14285714285717
12679,NJ,34,2020-09-26,202514,754.0,503.0
12730,NJ,34,2020-09-27,203212,698.0,540.0
12781,NJ,34,2020-09-28,203768,556.0,564.8571428571429
12832,NJ,34,2020-09-29,204221,453.0,566.8571428571429
12883,NJ,34,2020-09-30,204945,724.0,614.8571428571429
12934,NJ,34,2020-10-01,205551,606.0,620.8571428571429
12985,NJ,34,2020-10-02,206287,736.0,646.7142857142857
13036,NJ,34,2020-10-03,207222,935.0,672.5714285714286
13087,NJ,34,2020-10-04,207827,605.0,659.2857142857143
13138,NJ,34,2020-10-05,208331,504.0,651.8571428571429
13189,NJ,34,2020-10-06,208988,657.0,681.0
13240,NJ,34,2020-10-07,209493,505.0,649.7142857142857
13291,NJ,34,2020-10-08,210783,1290.0,747.4285714285714
13342,NJ,34,2020-10-09,211638,855.0,764.4285714285714
13393,NJ,34,2020-10-10,212511,873.0,755.5714285714286
13444,NJ,34,2020-10-11,213253,742.0,775.1428571428571
13495,NJ,34,2020-10-12,213724,471.0,770.4285714285714
13546,NJ,34,2020-10-13,214691,967.0,814.7142857142857
13597,NJ,34,2020-10-14,215640,949.0,878.1428571428571
13648,NJ,34,2020-10-15,216609,969.0,832.2857142857143
13699,NJ,34,2020-10-16,217424,815.0,826.5714285714286
13750,NJ,34,2020-10-17,218370,946.0,837.0
13801,NJ,34,2020-10-18,219619,1249.0,909.4285714285714
13852,NJ,34,2020-10-19,220808,1189.0,1012.0
13903,NJ,34,2020-10-20,221777,969.0,1012.2857142857143
13954,NJ,34,2020-10-21,222819,1042.0,1025.5714285714287
14005,NJ,34,2020-10-22,223957,1138.0,1049.7142857142858
14056,NJ,34,2020-10-23,224998,1041.0,1082.0
14107,NJ,34,2020-10-24,226827,1829.0,1208.142857142857
14158,NJ,34,2020-10-25,227964,1137.0,1192.142857142857
14209,NJ,34,2020-10-26,229179,1215.0,1195.857142857143
14260,NJ,34,2020-10-27,230851,1672.0,1296.2857142857142
14311,NJ,34,2020-10-28,232460,1609.0,1377.2857142857142
14362,NJ,34,2020-10-29,234014,1554.0,1436.7142857142858
14413,NJ,34,2020-10-30,236001,1987.0,1571.857142857143
14464,NJ,34,2020-10-31,237323,1322.0,1499.4285714285713
14515,NJ,34,2020-11-01,239018,1695.0,1579.142857142857
14566,NJ,34,2020-11-02,240373,1355.0,1599.142857142857
14617,NJ,34,2020-11-03,242275,1902.0,1632.0
14668,NJ,34,2020-11-04,244688,2413.0,1746.857142857143
14719,NJ,34,2020-11-05,246646,1958.0,1804.5714285714287
14770,NJ,34,2020-11-06,248817,2171.0,1830.857142857143
14821,NJ,34,2020-11-07,252018,3201.0,2099.285714285714
14872,NJ,34,2020-11-08,254026,2008.0,2144.0
14923,NJ,34,2020-11-09,256057,2031.0,2240.5714285714284
14974,NJ,34,2020-11-10,259832,3775.0,2508.1428571428573
15025,NJ,34,2020-11-11,262856,3024.0,2595.4285714285716
15076,NJ,34,2020-11-12,266344,3488.0,2814.0
15127,NJ,34,2020-11-13,269744,3400.0,2989.5714285714284
15178,NJ,34,2020-11-14,274084,4340.0,3152.285714285714
15229,NJ,34,2020-11-15,278590,4506.0,3509.1428571428573
15280,NJ,34,2020-11-16,280824,2234.0,3538.1428571428573
15331,NJ,34,2020-11-17,284813,3989.0,3568.714285714286
15382,NJ,34,2020-11-18,288828,4015.0,3710.285714285714
15433,NJ,34,2020-11-19,293048,4220.0,3814.8571428571427
15484,NJ,34,2020-11-20,296730,3682.0,3855.1428571428573
15535,NJ,34,2020-11-21,301389,4659.0,3900.714285714286
15586,NJ,34,2020-11-22,305310,3921.0,3817.1428571428573
15637,NJ,34,2020-11-23,308864,3554.0,4005.714285714286
15688,NJ,34,2020-11-24,313152,4288.0,4048.4285714285716
15739,NJ,34,2020-11-25,317185,4033.0,4051.0
15790,NJ,34,2020-11-26,321667,4482.0,4088.4285714285716
15841,NJ,34,2020-11-27,325726,4059.0,4142.285714285715
15892,NJ,34,2020-11-28,327692,1966.0,3757.5714285714284
15943,NJ,34,2020-11-29,333224,5532.0,3987.714285714286
15994,NJ,34,2020-11-30,336418,3194.0,3936.285714285714
16045,NJ,34,2020-12-01,341037,4619.0,3983.5714285714284
16096,NJ,34,2020-12-02,345376,4339.0,4027.285714285714
16147,NJ,34,2020-12-03,350178,4802.0,4073.0
16198,NJ,34,2020-12-04,355856,5678.0,4304.285714285715
16249,NJ,34,2020-12-05,361199,5343.0,4786.714285714285
16300,NJ,34,2020-12-06,367173,5974.0,4849.857142857143
16351,NJ,34,2020-12-07,370710,3537.0,4898.857142857143
16402,NJ,34,2020-12-08,376193,5483.0,5022.285714285715
16453,NJ,34,2020-12-09,380593,4400.0,5031.0
16504,NJ,34,2020-12-10,385661,5068.0,5069.0
16555,NJ,34,2020-12-11,389339,3678.0,4783.285714285715
16606,NJ,34,2020-12-12,395561,6222.0,4908.857142857143
16657,NJ,34,2020-12-13,399631,4070.0,4636.857142857143
16708,NJ,34,2020-12-14,404420,4789.0,4815.714285714285
16759,NJ,34,2020-12-15,408439,4019.0,4606.571428571428
16810,NJ,34,2020-12-16,414114,5675.0,4788.714285714285
16861,NJ,34,2020-12-17,418358,4244.0,4671.0
16912,NJ,34,2020-12-18,422220,3862.0,4697.285714285715
16963,NJ,34,2020-12-19,426393,4173.0,4404.571428571428
17014,NJ,34,2020-12-20,431512,5119.0,4554.428571428572
32,NM,35,2020-01-22,0,,
83,NM,35,2020-01-23,0,0.0,
134,NM,35,2020-01-24,0,0.0,
185,NM,35,2020-01-25,0,0.0,
236,NM,35,2020-01-26,0,0.0,
287,NM,35,2020-01-27,0,0.0,
338,NM,35,2020-01-28,0,0.0,
389,NM,35,2020-01-29,0,0.0,0.0
440,NM,35,2020-01-30,0,0.0,0.0
491,NM,35,2020-01-31,0,0.0,0.0
542,NM,35,2020-02-01,0,0.0,0.0
593,NM,35,2020-02-02,0,0.0,0.0
644,NM,35,2020-02-03,0,0.0,0.0
695,NM,35,2020-02-04,0,0.0,0.0
746,NM,35,2020-02-05,0,0.0,0.0
797,NM,35,2020-02-06,0,0.0,0.0
848,NM,35,2020-02-07,0,0.0,0.0
899,NM,35,2020-02-08,0,0.0,0.0
950,NM,35,2020-02-09,0,0.0,0.0
1001,NM,35,2020-02-10,0,0.0,0.0
1052,NM,35,2020-02-11,0,0.0,0.0
1103,NM,35,2020-02-12,0,0.0,0.0
1154,NM,35,2020-02-13,0,0.0,0.0
1205,NM,35,2020-02-14,0,0.0,0.0
1256,NM,35,2020-02-15,0,0.0,0.0
1307,NM,35,2020-02-16,0,0.0,0.0
1358,NM,35,2020-02-17,0,0.0,0.0
1409,NM,35,2020-02-18,0,0.0,0.0
1460,NM,35,2020-02-19,0,0.0,0.0
1511,NM,35,2020-02-20,0,0.0,0.0
1562,NM,35,2020-02-21,0,0.0,0.0
1613,NM,35,2020-02-22,0,0.0,0.0
1664,NM,35,2020-02-23,0,0.0,0.0
1715,NM,35,2020-02-24,0,0.0,0.0
1766,NM,35,2020-02-25,0,0.0,0.0
1817,NM,35,2020-02-26,0,0.0,0.0
1868,NM,35,2020-02-27,0,0.0,0.0
1919,NM,35,2020-02-28,0,0.0,0.0
1970,NM,35,2020-02-29,0,0.0,0.0
2021,NM,35,2020-03-01,0,0.0,0.0
2072,NM,35,2020-03-02,0,0.0,0.0
2123,NM,35,2020-03-03,0,0.0,0.0
2174,NM,35,2020-03-04,0,0.0,0.0
2225,NM,35,2020-03-05,0,0.0,0.0
2276,NM,35,2020-03-06,0,0.0,0.0
2327,NM,35,2020-03-07,0,0.0,0.0
2378,NM,35,2020-03-08,0,0.0,0.0
2429,NM,35,2020-03-09,0,0.0,0.0
2480,NM,35,2020-03-10,0,0.0,0.0
2531,NM,35,2020-03-11,3,3.0,0.42857142857142855
2582,NM,35,2020-03-12,5,2.0,0.7142857142857143
2633,NM,35,2020-03-13,10,5.0,1.4285714285714286
2684,NM,35,2020-03-14,13,3.0,1.8571428571428572
2735,NM,35,2020-03-15,13,0.0,1.8571428571428572
2786,NM,35,2020-03-16,21,8.0,3.0
2837,NM,35,2020-03-17,23,2.0,3.2857142857142856
2888,NM,35,2020-03-18,28,5.0,3.5714285714285716
2939,NM,35,2020-03-19,35,7.0,4.285714285714286
2990,NM,35,2020-03-20,43,8.0,4.714285714285714
3041,NM,35,2020-03-21,57,14.0,6.285714285714286
3092,NM,35,2020-03-22,65,8.0,7.428571428571429
3143,NM,35,2020-03-23,82,17.0,8.714285714285714
3194,NM,35,2020-03-24,95,13.0,10.285714285714286
3245,NM,35,2020-03-25,112,17.0,12.0
3296,NM,35,2020-03-26,136,24.0,14.428571428571429
3347,NM,35,2020-03-27,185,49.0,20.285714285714285
3398,NM,35,2020-03-28,208,23.0,21.571428571428573
3449,NM,35,2020-03-29,234,26.0,24.142857142857142
3500,NM,35,2020-03-30,281,47.0,28.428571428571427
3551,NM,35,2020-03-31,315,34.0,31.428571428571427
3602,NM,35,2020-04-01,362,47.0,35.714285714285715
3653,NM,35,2020-04-02,403,41.0,38.142857142857146
3704,NM,35,2020-04-03,492,89.0,43.857142857142854
3755,NM,35,2020-04-04,543,51.0,47.857142857142854
3806,NM,35,2020-04-05,624,81.0,55.714285714285715
3857,NM,35,2020-04-06,686,62.0,57.857142857142854
3908,NM,35,2020-04-07,794,108.0,68.42857142857143
3959,NM,35,2020-04-08,865,71.0,71.85714285714286
4010,NM,35,2020-04-09,989,124.0,83.71428571428571
4061,NM,35,2020-04-10,1090,101.0,85.42857142857143
4112,NM,35,2020-04-11,1174,84.0,90.14285714285714
4163,NM,35,2020-04-12,1244,70.0,88.57142857142857
4214,NM,35,2020-04-13,1345,101.0,94.14285714285714
4265,NM,35,2020-04-14,1345,0.0,78.71428571428571
4316,NM,35,2020-04-15,1345,0.0,68.57142857142857
4367,NM,35,2020-04-16,1597,252.0,86.85714285714286
4418,NM,35,2020-04-17,1711,114.0,88.71428571428571
4469,NM,35,2020-04-18,1798,87.0,89.14285714285714
4520,NM,35,2020-04-19,1845,47.0,85.85714285714286
4571,NM,35,2020-04-20,1971,126.0,89.42857142857143
4622,NM,35,2020-04-21,1971,0.0,89.42857142857143
4673,NM,35,2020-04-22,2210,239.0,123.57142857142857
4724,NM,35,2020-04-23,2376,166.0,111.28571428571429
4775,NM,35,2020-04-24,2521,145.0,115.71428571428571
4826,NM,35,2020-04-25,2660,139.0,123.14285714285714
4877,NM,35,2020-04-26,2724,64.0,125.57142857142857
4928,NM,35,2020-04-27,2823,99.0,121.71428571428571
4979,NM,35,2020-04-28,2974,151.0,143.28571428571428
5030,NM,35,2020-04-29,3213,239.0,143.28571428571428
5081,NM,35,2020-04-30,3411,198.0,147.85714285714286
5132,NM,35,2020-05-01,3513,102.0,141.71428571428572
5183,NM,35,2020-05-02,3732,219.0,153.14285714285714
5234,NM,35,2020-05-03,3849,117.0,160.71428571428572
5285,NM,35,2020-05-04,4029,180.0,172.28571428571428
5336,NM,35,2020-05-05,4136,107.0,166.0
5387,NM,35,2020-05-06,4287,151.0,153.42857142857142
5438,NM,35,2020-05-07,4490,203.0,154.14285714285714
5489,NM,35,2020-05-08,4660,170.0,163.85714285714286
5540,NM,35,2020-05-09,4759,99.0,146.71428571428572
5591,NM,35,2020-05-10,4844,85.0,142.14285714285714
5642,NM,35,2020-05-11,5034,190.0,143.57142857142858
5693,NM,35,2020-05-12,5160,126.0,146.28571428571428
5744,NM,35,2020-05-13,5300,140.0,144.71428571428572
5795,NM,35,2020-05-14,5434,134.0,134.85714285714286
5846,NM,35,2020-05-15,5584,150.0,132.0
5897,NM,35,2020-05-16,5584,0.0,117.85714285714286
5948,NM,35,2020-05-17,5623,39.0,111.28571428571429
5999,NM,35,2020-05-18,5985,362.0,135.85714285714286
6050,NM,35,2020-05-19,6081,96.0,131.57142857142858
6101,NM,35,2020-05-20,6188,107.0,126.85714285714286
6152,NM,35,2020-05-21,6319,131.0,126.42857142857143
6203,NM,35,2020-05-22,6472,153.0,126.85714285714286
6254,NM,35,2020-05-23,6472,0.0,126.85714285714286
6305,NM,35,2020-05-24,6472,0.0,121.28571428571429
6356,NM,35,2020-05-25,6833,361.0,121.14285714285714
6407,NM,35,2020-05-26,6923,90.0,120.28571428571429
6458,NM,35,2020-05-27,7042,119.0,122.0
6509,NM,35,2020-05-28,7151,109.0,118.85714285714286
6560,NM,35,2020-05-29,7273,122.0,114.42857142857143
6611,NM,35,2020-05-30,7399,126.0,132.42857142857142
6662,NM,35,2020-05-31,7461,62.0,141.28571428571428
6713,NM,35,2020-06-01,7570,109.0,105.28571428571429
6764,NM,35,2020-06-02,7678,108.0,107.85714285714286
6815,NM,35,2020-06-03,7678,0.0,90.85714285714286
6866,NM,35,2020-06-04,7872,194.0,103.0
6917,NM,35,2020-06-05,8064,192.0,113.0
6968,NM,35,2020-06-06,8189,125.0,112.85714285714286
7019,NM,35,2020-06-07,8329,140.0,124.0
7070,NM,35,2020-06-08,8451,122.0,125.85714285714286
7121,NM,35,2020-06-09,8492,41.0,116.28571428571429
7172,NM,35,2020-06-10,8639,147.0,137.28571428571428
7223,NM,35,2020-06-11,8737,98.0,123.57142857142857
7274,NM,35,2020-06-12,8873,136.0,115.57142857142857
7325,NM,35,2020-06-13,8959,86.0,110.0
7376,NM,35,2020-06-14,9042,83.0,101.85714285714286
7427,NM,35,2020-06-15,9137,95.0,98.0
7478,NM,35,2020-06-16,9222,85.0,104.28571428571429
7529,NM,35,2020-06-17,9315,93.0,96.57142857142857
7580,NM,35,2020-06-18,9399,84.0,94.57142857142857
7631,NM,35,2020-06-19,9500,101.0,89.57142857142857
7682,NM,35,2020-06-20,9607,107.0,92.57142857142857
7733,NM,35,2020-06-21,9702,95.0,94.28571428571429
7784,NM,35,2020-06-22,9829,127.0,98.85714285714286
7835,NM,35,2020-06-23,9969,140.0,106.71428571428571
7886,NM,35,2020-06-24,10105,136.0,112.85714285714286
7937,NM,35,2020-06-25,10303,198.0,129.14285714285714
7988,NM,35,2020-06-26,10515,212.0,145.0
8039,NM,35,2020-06-27,10725,210.0,159.71428571428572
8090,NM,35,2020-06-28,10909,184.0,172.42857142857142
8141,NM,35,2020-06-29,11081,172.0,178.85714285714286
8192,NM,35,2020-06-30,11242,161.0,181.85714285714286
8243,NM,35,2020-07-01,11368,126.0,180.42857142857142
8294,NM,35,2020-07-02,11610,242.0,186.71428571428572
8345,NM,35,2020-07-03,11851,241.0,190.85714285714286
8396,NM,35,2020-07-04,12137,286.0,201.71428571428572
8447,NM,35,2020-07-05,12330,193.0,203.0
8498,NM,35,2020-07-06,12579,249.0,214.0
8549,NM,35,2020-07-07,12798,219.0,222.28571428571428
8600,NM,35,2020-07-08,13084,286.0,245.14285714285714
8651,NM,35,2020-07-09,13317,233.0,243.85714285714286
8702,NM,35,2020-07-10,13615,298.0,252.0
8753,NM,35,2020-07-11,13838,223.0,243.0
8804,NM,35,2020-07-12,14091,253.0,251.57142857142858
8855,NM,35,2020-07-13,14353,262.0,253.42857142857142
8906,NM,35,2020-07-14,14578,225.0,254.28571428571428
8957,NM,35,2020-07-15,14904,326.0,260.0
9008,NM,35,2020-07-16,15200,296.0,269.0
9059,NM,35,2020-07-17,15517,317.0,271.7142857142857
9110,NM,35,2020-07-18,15781,264.0,277.57142857142856
9161,NM,35,2020-07-19,16016,235.0,275.0
9212,NM,35,2020-07-20,16260,244.0,272.42857142857144
9263,NM,35,2020-07-21,16562,302.0,283.42857142857144
9314,NM,35,2020-07-22,16856,294.0,278.85714285714283
9365,NM,35,2020-07-23,17199,343.0,285.57142857142856
9416,NM,35,2020-07-24,17507,308.0,284.2857142857143
9467,NM,35,2020-07-25,17807,300.0,289.42857142857144
9518,NM,35,2020-07-26,18059,252.0,291.85714285714283
9569,NM,35,2020-07-27,18339,280.0,297.0
9620,NM,35,2020-07-28,18619,280.0,293.85714285714283
9671,NM,35,2020-07-29,18888,269.0,290.2857142857143
9722,NM,35,2020-07-30,19136,248.0,276.7142857142857
9773,NM,35,2020-07-31,19348,212.0,263.0
9824,NM,35,2020-08-01,19530,182.0,246.14285714285714
9875,NM,35,2020-08-02,19750,220.0,241.57142857142858
9926,NM,35,2020-08-03,19861,111.0,217.42857142857142
9977,NM,35,2020-08-04,20071,210.0,207.42857142857142
10028,NM,35,2020-08-05,20285,214.0,199.57142857142858
10079,NM,35,2020-08-06,20487,202.0,193.0
10130,NM,35,2020-08-07,20670,183.0,188.85714285714286
10181,NM,35,2020-08-08,20813,143.0,183.28571428571428
10232,NM,35,2020-08-09,21012,199.0,180.28571428571428
10283,NM,35,2020-08-10,21141,129.0,182.85714285714286
10334,NM,35,2020-08-11,21337,196.0,180.85714285714286
10385,NM,35,2020-08-12,21510,173.0,175.0
10436,NM,35,2020-08-13,21680,170.0,170.42857142857142
10487,NM,35,2020-08-14,21852,172.0,168.85714285714286
10538,NM,35,2020-08-15,21991,139.0,168.28571428571428
10589,NM,35,2020-08-16,22096,105.0,154.85714285714286
10640,NM,35,2020-08-17,22178,82.0,148.14285714285714
10691,NM,35,2020-08-18,22250,72.0,130.42857142857142
10742,NM,35,2020-08-19,22410,160.0,128.57142857142858
10793,NM,35,2020-08-20,22591,181.0,130.14285714285714
10844,NM,35,2020-08-21,22697,106.0,120.71428571428571
10895,NM,35,2020-08-22,22780,83.0,112.71428571428571
10946,NM,35,2020-08-23,23078,298.0,140.28571428571428
10997,NM,35,2020-08-24,23150,72.0,138.85714285714286
11048,NM,35,2020-08-25,23214,64.0,137.71428571428572
11099,NM,35,2020-08-26,23412,198.0,143.14285714285714
11150,NM,35,2020-08-27,23600,188.0,144.14285714285714
11201,NM,35,2020-08-28,23722,122.0,146.42857142857142
11252,NM,35,2020-08-29,23857,135.0,153.85714285714286
11303,NM,35,2020-08-30,23962,105.0,126.28571428571429
11354,NM,35,2020-08-31,24029,67.0,125.57142857142857
11405,NM,35,2020-09-01,24137,108.0,131.85714285714286
11456,NM,35,2020-09-02,24289,152.0,125.28571428571429
11507,NM,35,2020-09-03,24488,199.0,126.85714285714286
11558,NM,35,2020-09-04,24578,90.0,122.28571428571429
11609,NM,35,2020-09-05,24721,143.0,123.42857142857143
11660,NM,35,2020-09-06,24779,58.0,116.71428571428571
11711,NM,35,2020-09-07,24818,39.0,112.71428571428571
11762,NM,35,2020-09-08,24856,38.0,102.71428571428571
11813,NM,35,2020-09-09,24941,85.0,93.14285714285714
11864,NM,35,2020-09-10,25103,162.0,87.85714285714286
11915,NM,35,2020-09-11,25235,132.0,93.85714285714286
11966,NM,35,2020-09-12,25331,96.0,87.14285714285714
12017,NM,35,2020-09-13,25430,99.0,93.0
12068,NM,35,2020-09-14,25501,71.0,97.57142857142857
12119,NM,35,2020-09-15,25579,78.0,103.28571428571429
12170,NM,35,2020-09-16,25696,117.0,107.85714285714286
12221,NM,35,2020-09-17,25851,155.0,106.85714285714286
12272,NM,35,2020-09-18,26005,154.0,110.0
12323,NM,35,2020-09-19,26147,142.0,116.57142857142857
12374,NM,35,2020-09-20,26215,68.0,112.14285714285714
12425,NM,35,2020-09-21,26320,105.0,117.0
12476,NM,35,2020-09-22,26423,103.0,120.57142857142857
12527,NM,35,2020-09-23,26608,185.0,130.28571428571428
12578,NM,35,2020-09-24,26842,234.0,141.57142857142858
12629,NM,35,2020-09-25,27112,270.0,158.14285714285714
12680,NM,35,2020-09-26,27312,200.0,166.42857142857142
12731,NM,35,2020-09-27,27463,151.0,178.28571428571428
12782,NM,35,2020-09-28,27605,142.0,183.57142857142858
12833,NM,35,2020-09-29,27777,172.0,193.42857142857142
12884,NM,35,2020-09-30,28055,278.0,206.71428571428572
12935,NM,35,2020-10-01,28280,225.0,205.42857142857142
12986,NM,35,2020-10-02,28618,338.0,215.14285714285714
13037,NM,35,2020-10-03,28914,296.0,228.85714285714286
13088,NM,35,2020-10-04,29094,180.0,233.0
13139,NM,35,2020-10-05,29248,154.0,234.71428571428572
13190,NM,35,2020-10-06,29560,312.0,254.71428571428572
13241,NM,35,2020-10-07,29984,424.0,275.57142857142856
13292,NM,35,2020-10-08,30363,379.0,297.57142857142856
13343,NM,35,2020-10-09,30843,480.0,317.85714285714283
13394,NM,35,2020-10-10,31308,465.0,342.0
13445,NM,35,2020-10-11,31547,239.0,350.42857142857144
13496,NM,35,2020-10-12,31920,373.0,381.7142857142857
13547,NM,35,2020-10-13,32270,350.0,387.14285714285717
13598,NM,35,2020-10-14,32840,570.0,408.0
13649,NM,35,2020-10-15,33499,659.0,448.0
13700,NM,35,2020-10-16,34259,760.0,488.0
13751,NM,35,2020-10-17,34811,552.0,500.42857142857144
13802,NM,35,2020-10-18,35253,442.0,529.4285714285714
13853,NM,35,2020-10-19,35739,486.0,545.5714285714286
13904,NM,35,2020-10-20,36331,592.0,580.1428571428571
13955,NM,35,2020-10-21,37138,807.0,614.0
14006,NM,35,2020-10-22,37791,653.0,613.1428571428571
14057,NM,35,2020-10-23,38567,776.0,615.4285714285714
14108,NM,35,2020-10-24,39412,845.0,657.2857142857143
14159,NM,35,2020-10-25,40164,752.0,701.5714285714286
14210,NM,35,2020-10-26,40883,719.0,734.8571428571429
14261,NM,35,2020-10-27,41464,581.0,733.2857142857143
14312,NM,35,2020-10-28,42119,655.0,711.5714285714286
14363,NM,35,2020-10-29,43192,1073.0,771.5714285714286
14414,NM,35,2020-10-30,44196,1004.0,804.1428571428571
14465,NM,35,2020-10-31,44772,576.0,765.7142857142857
14516,NM,35,2020-11-01,45448,676.0,754.8571428571429
14567,NM,35,2020-11-02,46314,866.0,775.8571428571429
14618,NM,35,2020-11-03,47409,1095.0,849.2857142857143
14669,NM,35,2020-11-04,48393,984.0,896.2857142857143
14720,NM,35,2020-11-05,49227,834.0,862.1428571428571
14771,NM,35,2020-11-06,50458,1231.0,894.5714285714286
14822,NM,35,2020-11-07,51661,1203.0,984.1428571428571
14873,NM,35,2020-11-08,52784,1123.0,1048.0
14924,NM,35,2020-11-09,54178,1394.0,1123.4285714285713
14975,NM,35,2020-11-10,55430,1252.0,1145.857142857143
15026,NM,35,2020-11-11,56874,1444.0,1211.5714285714287
15077,NM,35,2020-11-12,58587,1713.0,1337.142857142857
15128,NM,35,2020-11-13,59809,1222.0,1335.857142857143
15179,NM,35,2020-11-14,60933,1124.0,1324.5714285714287
15230,NM,35,2020-11-15,61939,1006.0,1307.857142857143
15281,NM,35,2020-11-16,63186,1247.0,1286.857142857143
15332,NM,35,2020-11-17,65260,2074.0,1404.2857142857142
15383,NM,35,2020-11-18,68113,2853.0,1605.5714285714287
15434,NM,35,2020-11-19,71700,3587.0,1873.2857142857142
15485,NM,35,2020-11-20,74660,2960.0,2121.5714285714284
15536,NM,35,2020-11-21,77002,2342.0,2295.5714285714284
15587,NM,35,2020-11-22,79404,2402.0,2495.0
15638,NM,35,2020-11-23,81627,2223.0,2634.4285714285716
15689,NM,35,2020-11-24,83705,2078.0,2635.0
15740,NM,35,2020-11-25,85541,1836.0,2489.714285714286
15791,NM,35,2020-11-26,87223,1682.0,2217.5714285714284
15842,NM,35,2020-11-27,89259,2036.0,2085.5714285714284
15893,NM,35,2020-11-28,91382,2123.0,2054.285714285714
15944,NM,35,2020-11-29,92796,1414.0,1913.142857142857
15995,NM,35,2020-11-30,94470,1674.0,1834.7142857142858
16046,NM,35,2020-12-01,96783,2313.0,1868.2857142857142
16097,NM,35,2020-12-02,96783,0.0,1606.0
16148,NM,35,2020-12-03,100184,3401.0,1851.5714285714287
16199,NM,35,2020-12-04,102188,2004.0,1847.0
16250,NM,35,2020-12-05,104106,1918.0,1817.7142857142858
16301,NM,35,2020-12-06,105289,1183.0,1784.7142857142858
16352,NM,35,2020-12-07,107102,1813.0,1804.5714285714287
16403,NM,35,2020-12-08,107102,0.0,1474.142857142857
16454,NM,35,2020-12-09,110068,2966.0,1897.857142857143
16505,NM,35,2020-12-10,111820,1752.0,1662.2857142857142
16556,NM,35,2020-12-11,113646,1826.0,1636.857142857143
16607,NM,35,2020-12-12,115405,1759.0,1614.142857142857
16658,NM,35,2020-12-13,116805,1400.0,1645.142857142857
16709,NM,35,2020-12-14,118235,1430.0,1590.4285714285713
16760,NM,35,2020-12-15,119464,1229.0,1766.0
16811,NM,35,2020-12-16,121229,1765.0,1594.4285714285713
16862,NM,35,2020-12-17,122841,1612.0,1574.4285714285713
16913,NM,35,2020-12-18,124263,1422.0,1516.7142857142858
16964,NM,35,2020-12-19,125681,1418.0,1468.0
17015,NM,35,2020-12-20,126731,1050.0,1418.0
34,NY,36,2020-01-22,0,,
85,NY,36,2020-01-23,0,0.0,
136,NY,36,2020-01-24,0,0.0,
187,NY,36,2020-01-25,0,0.0,
238,NY,36,2020-01-26,0,0.0,
289,NY,36,2020-01-27,0,0.0,
340,NY,36,2020-01-28,0,0.0,
391,NY,36,2020-01-29,0,0.0,0.0
442,NY,36,2020-01-30,0,0.0,0.0
493,NY,36,2020-01-31,0,0.0,0.0
544,NY,36,2020-02-01,0,0.0,0.0
595,NY,36,2020-02-02,0,0.0,0.0
646,NY,36,2020-02-03,0,0.0,0.0
697,NY,36,2020-02-04,0,0.0,0.0
748,NY,36,2020-02-05,0,0.0,0.0
799,NY,36,2020-02-06,0,0.0,0.0
850,NY,36,2020-02-07,0,0.0,0.0
901,NY,36,2020-02-08,0,0.0,0.0
952,NY,36,2020-02-09,0,0.0,0.0
1003,NY,36,2020-02-10,0,0.0,0.0
1054,NY,36,2020-02-11,0,0.0,0.0
1105,NY,36,2020-02-12,0,0.0,0.0
1156,NY,36,2020-02-13,0,0.0,0.0
1207,NY,36,2020-02-14,0,0.0,0.0
1258,NY,36,2020-02-15,0,0.0,0.0
1309,NY,36,2020-02-16,0,0.0,0.0
1360,NY,36,2020-02-17,0,0.0,0.0
1411,NY,36,2020-02-18,0,0.0,0.0
1462,NY,36,2020-02-19,0,0.0,0.0
