,Total Cases
5285,180.0
5336,107.0
5387,151.0
5438,203.0
5489,170.0
5540,99.0
5591,85.0
5642,190.0
5693,126.0
5744,140.0
5795,134.0
5846,150.0
5897,0.0
5948,39.0
5999,362.0
6050,96.0
6101,107.0
6152,131.0
6203,153.0
6254,0.0
6305,0.0
6356,361.0
6407,90.0
6458,119.0
6509,109.0
6560,122.0
6611,126.0
6662,62.0
6713,109.0
6764,108.0
6815,0.0
6866,194.0
6917,192.0
6968,125.0
7019,140.0
7070,122.0
7121,41.0
7172,147.0
7223,98.0
7274,136.0
7325,86.0
7376,83.0
7427,95.0
7478,85.0
7529,93.0
7580,84.0
7631,101.0
7682,107.0
7733,95.0
7784,127.0
7835,140.0
7886,136.0
7937,198.0
7988,212.0
8039,210.0
8090,184.0
8141,172.0
8192,161.0
8243,126.0
8294,242.0
8345,241.0
8396,286.0
8447,193.0
8498,249.0
8549,219.0
8600,286.0
8651,233.0
8702,298.0
8753,223.0
8804,253.0
8855,262.0
8906,225.0
8957,326.0
9008,296.0
9059,317.0
9110,264.0
9161,235.0
9212,244.0
9263,302.0
9314,294.0
9365,343.0
9416,308.0
9467,300.0
9518,252.0
9569,280.0
9620,280.0
9671,269.0
9722,248.0
9773,212.0
9824,182.0
9875,220.0
9926,111.0
9977,210.0
10028,214.0
10079,202.0
10130,183.0
10181,143.0
10232,199.0
10283,129.0
10334,196.0
10385,173.0
10436,170.0
10487,172.0
10538,139.0
10589,105.0
10640,82.0
10691,72.0
10742,160.0
10793,181.0
10844,106.0
10895,83.0
10946,298.0
10997,72.0
11048,64.0
11099,198.0
11150,188.0
11201,122.0
11252,135.0
11303,105.0
11354,67.0
11405,108.0
11456,152.0
11507,199.0
11558,90.0
11609,143.0
11660,58.0
11711,39.0
11762,38.0
11813,85.0
11864,162.0
11915,132.0
11966,96.0
12017,99.0
12068,71.0
12119,78.0
12170,117.0
12221,155.0
12272,154.0
12323,142.0
12374,68.0
12425,105.0
12476,103.0
12527,185.0
12578,234.0
12629,270.0
12680,200.0
12731,151.0
12782,142.0
12833,172.0
12884,278.0
12935,225.0
12986,338.0
13037,296.0
13088,180.0
13139,154.0
13190,312.0
13241,424.0
13292,379.0
13343,480.0
13394,465.0
13445,239.0
13496,373.0
13547,350.0
13598,570.0
13649,659.0
13700,760.0
13751,552.0
13802,442.0
13853,486.0
13904,592.0
13955,807.0
14006,653.0
14057,776.0
14108,845.0
14159,752.0
14210,719.0
14261,581.0
14312,655.0
14363,1073.0
14414,1004.0
14465,576.0
14516,676.0
14567,866.0
14618,1095.0
14669,984.0
14720,834.0
14771,1231.0
14822,1203.0
14873,1123.0
14924,1394.0
14975,1252.0
15026,1444.0
15077,1713.0
15128,1222.0
15179,1124.0
15230,1006.0
15281,1247.0
15332,2074.0
15383,2853.0
15434,3587.0
15485,2960.0
15536,2342.0
15587,2402.0
15638,2223.0
15689,2078.0
15740,1836.0
15791,1682.0
15842,2036.0
15893,2123.0
15944,1414.0
15995,1674.0
16046,2313.0
16097,0.0
16148,3401.0
16199,2004.0
16250,1918.0
16301,1183.0
16352,1813.0
16403,0.0
16454,2966.0
16505,1752.0
16556,1826.0
16607,1759.0
16658,1400.0
16709,1430.0
16760,1229.0
16811,1765.0
16862,1612.0
16913,1422.0
16964,1418.0
17015,1050.0
34,
85,0.0
136,0.0
187,0.0
238,0.0
289,0.0
340,0.0
391,0.0
442,0.0
493,0.0
544,0.0
595,0.0
646,0.0
697,0.0
748,0.0
799,0.0
850,0.0
901,0.0
952,0.0
1003,0.0
1054,0.0
1105,0.0
1156,0.0
1207,0.0
1258,0.0
1309,0.0
1360,0.0
1411,0.0
1462,0.0
1513,0.0
1564,0.0
1615,0.0
1666,0.0
1717,0.0
1768,0.0
1819,0.0
1870,0.0
1921,0.0
1972,0.0
2023,0.0
2074,1.0
2125,1.0
2176,9.0
2227,12.0
2278,2.0
2329,52.0
2380,30.0
2431,38.0
2482,28.0
2533,34.0
2584,118.0
2635,109.0
2686,93.0
2737,202.0
2788,221.0
2839,594.0
2890,1508.0
2941,2585.0
2992,2208.0
3043,4293.0
3094,3624.0
3145,5147.0
3196,4667.0
3247,7390.0
3298,6010.0
3349,5837.0
3400,8490.0
3451,5937.0
3502,7954.0
3553,7253.0
3604,7686.0
3655,8257.0
3706,13262.0
3757,10240.0
3808,8286.0
3859,8652.0
3910,8158.0
3961,10488.0
4012,10461.0
4063,10575.0
4114,9946.0
4165,8236.0
4216,6337.0
4267,7177.0
4318,11571.0
4369,8505.0
4420,7358.0
4471,7090.0
4522,6054.0
4573,4726.0
4624,4376.0
4675,5650.0
4726,5922.0
4777,8130.0
4828,10553.0
4879,5902.0
4930,3951.0
4981,3110.0
5032,4585.0
5083,4681.0
5134,3942.0
5185,4663.0
5236,3438.0
5287,2538.0
5338,2239.0
5389,2786.0
5440,3491.0
5491,2938.0
5542,2715.0
5593,2273.0
5644,1660.0
5695,1430.0
5746,2176.0
5797,2390.0
5848,2762.0
5899,2419.0
5950,1889.0
6001,1250.0
6052,1474.0
6103,1525.0
6154,2088.0
6205,1696.0
6256,1772.0
6307,1589.0
6358,1249.0
6409,1072.0
6460,1129.0
6511,1768.0
6562,1551.0
6613,1376.0
6664,1110.0
6715,941.0
6766,1329.0
6817,1045.0
6868,1048.0
6919,1075.0
6970,1108.0
7021,781.0
7072,702.0
7123,683.0
7174,674.0
7225,736.0
7276,822.0
7327,916.0
7378,694.0
7429,620.0
7480,631.0
7531,567.0
7582,618.0
7633,796.0
7684,716.0
7735,664.0
7786,552.0
7837,597.0
7888,582.0
7939,748.0
7990,805.0
8041,703.0
8092,616.0
8143,381.0
8194,507.0
8245,752.0
8296,773.0
8347,918.0
8398,724.0
8449,537.0
8500,518.0
8551,595.0
8602,70.0
8653,1192.0
8704,783.0
8755,740.0
8806,677.0
8857,557.0
8908,912.0
8959,831.0
9010,769.0
9061,776.0
9112,754.0
9163,502.0
9214,519.0
9265,855.0
9316,695.0
9367,814.0
9418,750.0
9469,760.0
9520,536.0
9571,608.0
9622,534.0
9673,715.0
9724,777.0
9775,644.0
9826,753.0
9877,531.0
9928,674.0
9979,617.0
10030,634.0
10081,705.0
10132,714.0
10183,703.0
10234,515.0
10285,476.0
10336,667.0
10387,700.0
10438,737.0
10489,727.0
10540,734.0
10591,607.0
10642,408.0
10693,655.0
10744,631.0
10795,601.0
10846,709.0
10897,653.0
10948,572.0
10999,408.0
11050,629.0
11101,566.0
11152,791.0
11203,636.0
11254,635.0
11305,698.0
11356,656.0
11407,754.0
11458,708.0
11509,889.0
11560,864.0
11611,801.0
11662,729.0
11713,520.0
11764,557.0
11815,576.0
11866,757.0
11917,880.0
11968,849.0
12019,725.0
12070,583.0
12121,766.0
12172,652.0
12223,896.0
12274,790.0
12325,986.0
12376,862.0
12427,573.0
12478,754.0
12529,665.0
12580,955.0
12631,908.0
12682,1005.0
12733,866.0
12784,834.0
12835,1189.0
12886,1000.0
12937,1382.0
12988,1598.0
13039,1731.0
13090,1222.0
13141,933.0
13192,1393.0
13243,1360.0
13294,1836.0
13345,1592.0
13396,1447.0
13447,1143.0
13498,1029.0
13549,1393.0
13600,1232.0
13651,1460.0
13702,1707.0
13753,1784.0
13804,1390.0
13855,998.0
13906,1201.0
13957,2026.0
14008,1628.0
14059,1637.0
14110,2061.0
14161,1632.0
14212,1191.0
14263,1991.0
14314,2031.0
14365,2499.0
14416,2255.0
14467,2112.0
14518,2192.0
14569,1633.0
14620,2321.0
14671,2126.0
14722,2997.0
14773,3209.0
14824,3587.0
14875,3428.0
14926,3144.0
14977,3965.0
15028,4820.0
15079,4797.0
15130,5401.0
15181,5388.0
15232,3649.0
15283,3490.0
15334,5088.0
15385,5294.0
15436,5310.0
15487,5468.0
15538,5973.0
15589,5391.0
15640,5906.0
15691,4881.0
15742,6265.0
15793,6933.0
15844,8176.0
15895,6063.0
15946,6723.0
15997,6819.0
16048,7285.0
16099,8973.0
16150,9855.0
16201,11271.0
16252,10761.0
16303,9702.0
16354,7302.0
16405,9335.0
16456,10600.0
16507,10178.0
16558,10595.0
16609,11129.0
16660,10194.0
16711,9044.0
16762,10353.0
16813,9998.0
16864,10914.0
16915,12697.0
16966,9919.0
17017,9957.0
27,
78,0.0
129,0.0
180,0.0
231,0.0
282,0.0
333,0.0
384,0.0
435,0.0
486,0.0
537,0.0
588,0.0
639,0.0
690,0.0
741,0.0
792,0.0
843,0.0
894,0.0
945,0.0
996,0.0
1047,0.0
1098,0.0
1149,0.0
1200,0.0
1251,0.0
1302,0.0
1353,0.0
1404,0.0
1455,0.0
1506,0.0
1557,0.0
1608,0.0
1659,0.0
1710,0.0
1761,0.0
1812,0.0
1863,0.0
1914,0.0
1965,0.0
2016,0.0
2067,0.0
2118,1.0
2169,0.0
2220,0.0
2271,1.0
2322,0.0
2373,0.0
2424,5.0
2475,1.0
2526,8.0
2577,0.0
2628,1.0
2679,15.0
2730,1.0
2781,7.0
2832,0.0
2883,22.0
2934,74.0
2985,0.0
3036,46.0
3087,68.0
3138,36.0
3189,102.0
3240,103.0
3291,131.0
3342,141.0
3393,166.0
3444,234.0
3495,139.0
3546,189.0
3597,89.0
3648,275.0
3699,238.0
3750,309.0
3801,183.0
3852,285.0
3903,349.0
3954,205.0
4005,226.0
4056,256.0
4107,394.0
4158,214.0
4209,261.0
4260,210.0
4311,111.0
4362,275.0
4413,479.0
4464,266.0
4515,324.0
4566,237.0
4617,163.0
4668,231.0
4719,306.0
4770,402.0
4821,450.0
4872,248.0
4923,198.0
4974,499.0
5025,338.0
5076,500.0
5127,905.0
5178,584.0
5229,160.0
5280,179.0
5331,410.0
5382,503.0
5433,634.0
5484,476.0
5535,492.0
5586,399.0
5637,279.0
5688,308.0
5739,472.0
5790,689.0
5841,625.0
5892,847.0
5943,535.0
5994,507.0
6045,680.0
6096,425.0
6147,733.0
6198,758.0
6249,1102.0
6300,495.0
6351,721.0
6402,182.0
6453,511.0
6504,785.0
6555,1078.0
6606,1182.0
6657,0.0
6708,1582.0
6759,623.0
6810,894.0
6861,1082.0
6912,1189.0
6963,1573.0
7014,917.0
7065,827.0
7116,733.0
7167,877.0
7218,1305.0
7269,1823.0
7320,1570.0
7371,1445.0
7422,864.0
7473,782.0
7524,944.0
7575,1357.0
7626,1621.0
7677,1712.0
7728,1403.0
7779,802.0
7830,849.0
7881,1469.0
7932,1215.0
7983,1686.0
8034,1706.0
8085,1621.0
8136,1338.0
8187,1188.0
8238,1828.0
8289,1640.0
8340,2083.0
8391,1437.0
8442,1326.0
8493,1537.0
8544,1355.0
8595,1436.0
8646,2040.0
8697,1980.0
8748,2451.0
8799,1914.0
8850,1824.0
8901,1967.0
8952,1780.0
9003,2161.0
9054,2052.0
9105,2482.0
9156,1817.0
9207,1271.0
9258,1813.0
9309,2124.0
9360,1754.0
9411,2247.0
9462,2108.0
9513,1621.0
9564,1620.0
9615,1753.0
9666,1750.0
9717,2356.0
9768,1954.0
9819,1730.0
9870,1338.0
9921,1317.0
9972,1628.0
10023,1124.0
10074,1979.0
10125,1545.0
10176,1921.0
10227,1439.0
10278,620.0
10329,1047.0
10380,0.0
10431,2983.0
10482,1351.0
10533,1536.0
10584,1245.0
10635,565.0
10686,1262.0
10737,1145.0
10788,1983.0
10839,2004.0
10890,1730.0
10941,1472.0
10992,1272.0
11043,1355.0
11094,1247.0
11145,2091.0
11196,1416.0
11247,2584.0
11298,1049.0
11349,1178.0
11400,2118.0
11451,1131.0
11502,1650.0
11553,0.0
11604,3611.0
11655,1081.0
11706,1009.0
11757,721.0
11808,903.0
11859,1225.0
11910,1532.0
11961,1453.0
12012,1193.0
12063,838.0
12114,1115.0
12165,1135.0
12216,1555.0
12267,1401.0
12318,1272.0
12369,1301.0
12420,805.0
12471,1192.0
12522,951.0
12573,1693.0
12624,6140.0
12675,1731.0
12726,1281.0
12777,870.0
12828,920.0
12879,1500.0
12930,2266.0
12981,1788.0
13032,2198.0
13083,613.0
13134,2225.0
13185,1538.0
13236,1712.0
13287,2427.0
13338,2035.0
13389,2320.0
13440,1715.0
13491,1269.0
13542,1745.0
13593,1927.0
13644,2532.0
13695,2684.0
13746,2072.0
13797,2299.0
13848,1174.0
13899,1582.0
13950,1836.0
14001,2406.0
14052,3292.0
14103,0.0
14154,1615.0
14205,3815.0
14256,0.0
14307,2884.0
14358,0.0
14409,2804.0
14460,2057.0
14511,1333.0
14562,2157.0
14613,7387.0
14664,2466.0
14715,2857.0
14766,2675.0
14817,2098.0
14868,1515.0
14919,2907.0
14970,3119.0
15021,2586.0
15072,781.0
15123,3891.0
15174,3117.0
15225,1972.0
15276,3284.0
15327,3349.0
15378,3903.0
15429,4101.0
15480,3113.0
15531,3802.0
15582,2426.0
15633,4891.0
15684,4219.0
15735,3098.0
15786,4005.0
15837,3441.0
15888,3822.0
15939,2733.0
15990,3998.0
16041,4196.0
16092,5489.0
16143,2881.0
16194,5609.0
16245,5451.0
16296,6792.0
16347,4444.0
16398,4529.0
16449,6506.0
16500,5619.0
16551,7579.0
16602,6155.0
16653,6811.0
16704,4795.0
16755,5238.0
16806,5269.0
16857,4853.0
16908,8945.0
16959,6601.0
17010,6901.0
28,
79,0.0
130,0.0
181,0.0
232,0.0
283,0.0
334,0.0
385,0.0
436,0.0
487,0.0
538,0.0
589,0.0
640,0.0
691,0.0
742,0.0
793,0.0
844,0.0
895,0.0
946,0.0
997,0.0
1048,0.0
1099,0.0
1150,0.0
1201,0.0
1252,0.0
1303,0.0
1354,0.0
1405,0.0
1456,0.0
1507,0.0
1558,0.0
1609,0.0
1660,0.0
1711,0.0
1762,0.0
1813,0.0
1864,0.0
1915,0.0
1966,0.0
2017,0.0
2068,0.0
2119,0.0
2170,0.0
2221,0.0
2272,0.0
2323,0.0
2374,0.0
2425,0.0
2476,0.0
2527,0.0
2578,1.0
2629,0.0
2680,0.0
2731,0.0
2782,0.0
2833,4.0
2884,2.0
2935,12.0
2986,7.0
3037,2.0
3088,2.0
3139,2.0
3190,4.0
3241,9.0
3292,13.0
3343,10.0
3394,25.0
3445,4.0
3496,12.0
3547,17.0
3598,21.0
3649,12.0
3700,14.0
3751,13.0
3802,21.0
3853,18.0
3904,12.0
3955,14.0
4006,18.0
4057,9.0
4108,15.0
4159,15.0
4210,23.0
4261,10.0
4312,24.0
4363,28.0
4414,0.0
4465,0.0
4516,0.0
4567,234.0
4618,16.0
4669,36.0
4720,30.0
4771,39.0
4822,55.0
4873,64.0
4924,74.0
4975,49.0
5026,43.0
5077,34.0
5128,40.0
5179,46.0
5230,38.0
5281,34.0
5332,41.0
5383,56.0
5434,48.0
5485,54.0
5536,39.0
5587,26.0
5638,26.0
5689,55.0
5740,75.0
5791,67.0
5842,49.0
5893,86.0
5944,50.0
5995,30.0
6046,65.0
6097,86.0
6148,110.0
6199,79.0
6250,48.0
6301,49.0
6352,38.0
6403,18.0
6454,17.0
6505,42.0
6556,39.0
6607,34.0
6658,23.0
6709,49.0
6760,22.0
6811,33.0
6862,27.0
6913,39.0
6964,71.0
7015,45.0
7066,18.0
7117,22.0
7168,40.0
7219,39.0
7270,36.0
7321,42.0
7372,22.0
7423,21.0
7474,23.0
7525,68.0
7576,0.0
7627,33.0
7678,26.0
7729,37.0
7780,25.0
7831,6.0
7882,74.0
7933,25.0
7984,40.0
8035,0.0
8086,37.0
8137,44.0
8188,37.0
8239,39.0
8290,42.0
8341,65.0
8392,57.0
8443,37.0
8494,33.0
8545,48.0
8596,73.0
8647,99.0
8698,85.0
8749,89.0
8800,91.0
8851,108.0
8902,51.0
8953,72.0
9004,103.0
9055,121.0
9106,116.0
9157,113.0
9208,0.0
9259,107.0
9310,81.0
9361,159.0
9412,247.0
9463,122.0
9514,138.0
9565,112.0
9616,155.0
9667,85.0
9718,74.0
9769,169.0
9820,133.0
9871,59.0
9922,123.0
9973,149.0
10024,124.0
10075,119.0
10126,150.0
10177,183.0
10228,89.0
10279,116.0
10330,170.0
10381,86.0
10432,200.0
10483,151.0
10534,124.0
10585,143.0
10636,59.0
10687,136.0
10738,183.0
10789,273.0
10840,230.0
10891,261.0
10942,140.0
10993,123.0
11044,228.0
11095,235.0
11146,340.0
11197,313.0
11248,376.0
11299,0.0
11350,325.0
11401,192.0
11452,266.0
11503,361.0
11554,345.0
11605,358.0
11656,289.0
11707,163.0
11758,70.0
11809,257.0
11860,334.0
11911,241.0
11962,465.0
12013,419.0
12064,252.0
12115,244.0
12166,269.0
12217,389.0
12268,507.0
12319,378.0
12370,347.0
12421,283.0
12472,271.0
12523,473.0
12574,0.0
12625,904.0
12676,494.0
12727,343.0
12778,259.0
12829,418.0
12880,447.0
12931,372.0
12982,476.0
13033,439.0
13084,415.0
13135,310.0
13186,506.0
13237,493.0
13288,526.0
13339,656.0
13390,588.0
13441,634.0
13492,467.0
13543,514.0
13594,705.0
13645,705.0
13696,862.0
13747,747.0
13798,717.0
13849,655.0
13900,1033.0
13951,499.0
14002,887.0
14053,887.0
14104,935.0
14155,842.0
14206,520.0
14257,893.0
14308,778.0
14359,1223.0
14410,1353.0
14461,1433.0
14512,0.0
14563,3270.0
14614,1115.0
14665,1537.0
14716,1778.0
14767,1587.0
14818,0.0
14869,2252.0
14920,0.0
14971,1928.0
15022,-10.0
15073,1775.0
15124,3718.0
15175,0.0
15226,2014.0
15277,1057.0
15328,1291.0
15379,0.0
15430,2782.0
15481,1530.0
15532,1143.0
15583,716.0
15634,1000.0
15685,1079.0
15736,0.0
15787,1754.0
15838,0.0
15889,1424.0
15940,0.0
15991,0.0
16042,1479.0
16093,976.0
16144,837.0
16195,0.0
16246,550.0
16297,476.0
16348,349.0
16399,494.0
16450,2329.0
16501,561.0
16552,507.0
16603,376.0
16654,280.0
16705,196.0
16756,325.0
16807,294.0
16858,376.0
16909,493.0
16960,231.0
17011,253.0
35,
86,0.0
137,0.0
188,0.0
239,0.0
290,0.0
341,0.0
392,0.0
443,0.0
494,0.0
545,0.0
596,0.0
647,0.0
698,0.0
749,0.0
800,0.0
851,0.0
902,0.0
953,0.0
1004,0.0
1055,0.0
1106,0.0
1157,0.0
1208,0.0
1259,0.0
1310,0.0
1361,0.0
1412,0.0
1463,0.0
1514,0.0
1565,0.0
1616,0.0
1667,0.0
1718,0.0
1769,0.0
1820,0.0
1871,0.0
1922,0.0
1973,0.0
2024,0.0
2075,0.0
2126,0.0
2177,0.0
2228,0.0
2279,0.0
2330,0.0
2381,0.0
2432,3.0
2483,0.0
2534,1.0
2585,1.0
2636,8.0
2687,12.0
2738,12.0
2789,13.0
2840,17.0
2891,19.0
2942,33.0
2993,50.0
3044,78.0
3095,103.0
3146,80.0
3197,132.0
3248,143.0
3299,155.0
3350,276.0
3401,269.0
3452,246.0
3503,282.0
3554,264.0
3605,349.0
3656,356.0
3707,410.0
3758,426.0
3809,303.0
3860,401.0
3911,340.0
3962,367.0
4013,364.0
4064,365.0
4115,368.0
4166,355.0
4217,368.0
4268,309.0
4319,512.0
4370,620.0
4421,697.0
4472,1107.0
4523,1356.0
4574,1343.0
4625,809.0
4676,392.0
4727,574.0
4778,466.0
4829,409.0
4880,380.0
4931,381.0
4982,442.0
5033,533.0
5084,719.0
5135,718.0
5186,597.0
5237,579.0
5288,561.0
5339,495.0
5390,606.0
5441,555.0
5492,886.0
5543,673.0
5594,388.0
5645,695.0
5696,479.0
5747,469.0
5798,636.0
5849,596.0
5900,520.0
5951,450.0
6002,525.0
6053,501.0
6104,483.0
6155,736.0
6206,628.0
6257,613.0
6308,502.0
6359,564.0
6410,529.0
6461,434.0
6512,477.0
6563,650.0
6614,465.0
6665,479.0
6716,470.0
6767,368.0
6818,445.0
6869,488.0
6920,477.0
6971,352.0
7022,367.0
7073,359.0
7124,324.0
7175,414.0
7226,420.0
7277,430.0
7328,427.0
7379,299.0
7430,427.0
7481,432.0
7532,416.0
7583,700.0
7634,603.0
7685,533.0
7736,547.0
7787,731.0
7838,590.0
7889,633.0
7940,890.0
7991,989.0
8042,814.0
8093,854.0
8144,739.0
8195,744.0
8246,1076.0
8297,0.0
8348,2392.0
8399,925.0
8450,968.0
8501,805.0
8552,949.0
8603,1277.0
8654,1149.0
8705,1524.0
8756,1359.0
8807,1379.0
8858,1257.0
8909,1145.0
8960,1317.0
9011,1290.0
9062,1678.0
9113,1542.0
9164,1110.0
9215,1237.0
9266,1046.0
9317,1526.0
9368,1445.0
9419,1560.0
9470,1436.0
9521,890.0
9572,1105.0
9623,1321.0
9674,1396.0
9725,1733.0
9776,1532.0
9827,927.0
9878,945.0
9929,931.0
9980,1145.0
10031,1198.0
10082,1166.0
10133,1205.0
10184,1292.0
10235,879.0
10286,885.0
10337,1095.0
10388,1422.0
10439,1177.0
10490,1132.0
10541,1112.0
10592,617.0
10643,775.0
10694,859.0
10745,950.0
10796,1109.0
10847,1066.0
10898,1113.0
10949,644.0
11000,848.0
11051,841.0
11102,1092.0
11153,1244.0
11204,1297.0
11255,1212.0
11306,925.0
11357,892.0
11408,1456.0
11459,1155.0
11510,1347.0
11561,1330.0
11612,1339.0
11663,776.0
11714,773.0
11765,660.0
11816,975.0
11867,1122.0
11918,1238.0
11969,1242.0
12020,833.0
12071,1080.0
12122,1006.0
12173,1029.0
12224,1067.0
12275,1013.0
12326,953.0
12377,761.0
12428,854.0
12479,687.0
12530,903.0
12581,990.0
12632,1152.0
12683,1114.0
12734,799.0
12785,994.0
12836,1105.0
12887,1081.0
12938,1326.0
12989,1495.0
13040,1158.0
13091,941.0
13142,1057.0
13193,1335.0
13244,1424.0
13295,1535.0
13346,1844.0
13397,1355.0
13448,1292.0
13499,1424.0
13550,1453.0
13601,2038.0
13652,2179.0
13703,2148.0
13754,2234.0
13805,1560.0
13856,1839.0
13907,2015.0
13958,2366.0
14009,2425.0
14060,2518.0
14111,2858.0
14162,2309.0
14213,2116.0
14264,2509.0
14315,2607.0
14366,3590.0
14417,3845.0
14468,2915.0
14519,3303.0
14570,2909.0
14621,4229.0
14672,4071.0
14723,4961.0
14774,5008.0
14825,5549.0
14876,4541.0
14927,4706.0
14978,6508.0
15029,5874.0
15080,7101.0
15131,8071.0
15182,7715.0
15233,7853.0
15284,7268.0
15335,0.0
15386,0.0
15437,0.0
15488,0.0
15539,37922.0
15590,8133.0
15641,11885.0
15692,8604.0
15743,10835.0
15794,0.0
15845,0.0
15896,31689.0
15947,0.0
15998,6631.0
16049,9030.0
16100,7835.0
16151,8921.0
16202,10114.0
16253,10469.0
16304,7592.0
16355,9273.0
16406,25721.0
16457,10094.0
16508,11738.0
16559,10359.0
16610,11252.0
16661,9266.0
16712,7875.0
16763,8751.0
16814,5413.0
16865,11412.0
16916,9684.0
16967,8567.0
17018,8377.0
36,
87,0.0
138,0.0
189,0.0
240,0.0
291,0.0
342,0.0
393,0.0
444,0.0
495,0.0
546,0.0
597,0.0
648,0.0
699,0.0
750,0.0
801,0.0
852,0.0
903,0.0
954,0.0
1005,0.0
1056,0.0
1107,0.0
1158,0.0
1209,0.0
1260,0.0
1311,0.0
1362,0.0
1413,0.0
1464,0.0
1515,0.0
1566,0.0
1617,0.0
1668,0.0
1719,0.0
1770,0.0
1821,0.0
1872,0.0
1923,0.0
1974,0.0
2025,0.0
2076,0.0
2127,0.0
2178,0.0
2229,0.0
2280,0.0
2331,1.0
2382,0.0
2433,1.0
2484,0.0
2535,0.0
2586,1.0
2637,1.0
2688,0.0
2739,4.0
2790,2.0
2841,7.0
2892,12.0
2943,14.0
2994,6.0
3045,4.0
3096,14.0
3147,14.0
3198,25.0
3249,58.0
3300,79.0
3351,0.0
3402,134.0
3453,52.0
3504,51.0
3555,86.0
3606,153.0
3657,158.0
3708,110.0
3759,170.0
3810,94.0
3861,74.0
3912,143.0
3963,54.0
4014,159.0
4065,108.0
4116,77.0
4167,102.0
4218,93.0
4269,116.0
4320,84.0
4371,94.0
4422,0.0
4473,0.0
4524,0.0
4575,0.0
4626,450.0
4677,88.0
4728,122.0
4779,0.0
4830,177.0
4881,59.0
4932,28.0
4983,129.0
5034,65.0
5085,144.0
5136,131.0
5187,103.0
5238,120.0
5289,72.0
5340,79.0
5391,75.0
5442,128.0
5493,91.0
5544,63.0
5595,98.0
5646,26.0
5697,121.0
5748,126.0
5799,108.0
5850,123.0
5901,155.0
5952,71.0
6003,87.0
6054,92.0
6105,45.0
6156,146.0
6207,171.0
6258,106.0
6309,78.0
6360,55.0
6411,46.0
6462,90.0
6513,44.0
6564,68.0
6615,82.0
6666,0.0
6717,108.0
6768,163.0
6819,115.0
6870,100.0
6921,99.0
6972,57.0
7023,90.0
7074,54.0
7125,157.0
7176,118.0
7227,147.0
7278,219.0
7329,229.0
7380,158.0
7431,178.0
7482,230.0
7533,263.0
7584,447.0
7635,355.0
7686,332.0
7737,477.0
7788,217.0
7839,296.0
7890,482.0
7941,436.0
7992,396.0
8043,299.0
8094,299.0
8145,228.0
8196,584.0
8247,362.0
8298,427.0
8349,525.0
8400,580.0
8451,283.0
8502,432.0
8553,860.0
8604,674.0
8655,601.0
8706,597.0
8757,687.0
8808,456.0
8859,510.0
8910,994.0
8961,1075.0
9012,624.0
9063,701.0
9114,914.0
9165,209.0
9216,170.0
9267,893.0
9318,974.0
9369,668.0
9420,1149.0
9471,960.0
9522,1201.0
9573,1249.0
9624,1225.0
9675,848.0
9726,1106.0
9777,741.0
9828,1246.0
9879,494.0
9930,400.0
9981,859.0
10032,1110.0
10083,841.0
10134,839.0
10185,828.0
10236,497.0
10287,402.0
10338,759.0
10389,667.0
10440,712.0
10491,792.0
10542,900.0
10593,537.0
10644,369.0
10695,617.0
10746,602.0
10797,723.0
10848,1090.0
10899,855.0
10950,568.0
11001,353.0
11052,658.0
11103,664.0
11154,703.0
11205,707.0
11256,1006.0
11307,762.0
11358,643.0
11409,682.0
11460,771.0
11511,884.0
11562,995.0
11613,1155.0
11664,429.0
11715,615.0
11766,823.0
11817,869.0
11868,810.0
11919,939.0
11970,993.0
12021,689.0
12072,874.0
12123,1082.0
12174,966.0
12225,1028.0
12276,1264.0
12327,1215.0
12378,994.0
12429,1103.0
12480,1179.0
12531,1098.0
12582,1087.0
12633,1265.0
12684,1001.0
12735,824.0
12786,861.0
12837,1051.0
12888,974.0
12939,1186.0
12990,1188.0
13041,1169.0
13092,1231.0
13143,0.0
13194,1356.0
13245,1016.0
13296,1224.0
13347,1515.0
13398,1519.0
13449,788.0
13500,788.0
13551,1315.0
13602,1124.0
13653,1228.0
13704,1457.0
13755,1201.0
13806,798.0
13857,780.0
13908,1482.0
13959,1314.0
14010,1627.0
14061,1370.0
14112,1829.0
14163,1048.0
14214,665.0
14265,1017.0
14316,740.0
14367,1047.0
14418,1299.0
14469,1268.0
14520,1350.0
14571,1077.0
14622,1325.0
14673,1244.0
14724,2094.0
14775,1874.0
14826,0.0
14877,4445.0
14928,2196.0
14979,1731.0
15030,2203.0
15081,2368.0
15132,2662.0
15183,2840.0
15234,3905.0
15285,2711.0
15336,1548.0
15387,2992.0
15438,2903.0
15489,2949.0
15540,3661.0
15591,3433.0
15642,3541.0
15693,2744.0
15744,3718.0
15795,0.0
15846,3218.0
15897,6253.0
15948,1759.0
15999,2187.0
16050,1735.0
16101,2853.0
16152,1688.0
16203,4840.0
16254,4374.0
16305,3247.0
16356,1899.0
16407,2304.0
16458,2296.0
16509,2469.0
16560,3885.0
16611,3951.0
16662,4320.0
16713,2122.0
16764,2242.0
16815,3246.0
16866,2959.0
16917,3568.0
16968,4115.0
17019,4947.0
37,
88,0.0
139,0.0
190,0.0
241,0.0
292,0.0
343,0.0
394,0.0
445,0.0
496,0.0
547,0.0
598,0.0
649,0.0
700,0.0
751,0.0
802,0.0
853,0.0
904,0.0
955,0.0
1006,0.0
1057,0.0
1108,0.0
1159,0.0
1210,0.0
1261,0.0
