,State,stateFIPS,Date,Total Deaths,Incremental Deaths,death moving_avg
11918,OH,39,2020-09-11,4402,48.0,22.285714285714285
11969,OH,39,2020-09-12,4411,9.0,22.285714285714285
12020,OH,39,2020-09-13,4415,4.0,22.428571428571427
12071,OH,39,2020-09-14,4418,3.0,20.285714285714285
12122,OH,39,2020-09-15,4506,88.0,29.714285714285715
12173,OH,39,2020-09-16,4554,48.0,32.857142857142854
12224,OH,39,2020-09-17,4580,26.0,32.285714285714285
12275,OH,39,2020-09-18,4607,27.0,29.285714285714285
12326,OH,39,2020-09-19,4612,5.0,28.714285714285715
12377,OH,39,2020-09-20,4615,3.0,28.571428571428573
12428,OH,39,2020-09-21,4623,8.0,29.285714285714285
12479,OH,39,2020-09-22,4635,12.0,18.428571428571427
12530,OH,39,2020-09-23,4687,52.0,19.0
12581,OH,39,2020-09-24,4715,28.0,19.285714285714285
12632,OH,39,2020-09-25,4734,19.0,18.142857142857142
12683,OH,39,2020-09-26,4740,6.0,18.285714285714285
12734,OH,39,2020-09-27,4741,1.0,18.0
12785,OH,39,2020-09-28,4746,5.0,17.571428571428573
12836,OH,39,2020-09-29,4783,37.0,21.142857142857142
12887,OH,39,2020-09-30,4803,20.0,16.571428571428573
12938,OH,39,2020-10-01,4815,12.0,14.285714285714286
12989,OH,39,2020-10-02,4905,90.0,24.428571428571427
13040,OH,39,2020-10-03,4925,20.0,26.428571428571427
13091,OH,39,2020-10-04,4925,0.0,26.285714285714285
13142,OH,39,2020-10-05,4925,0.0,25.571428571428573
13193,OH,39,2020-10-06,4947,22.0,23.428571428571427
13244,OH,39,2020-10-07,4969,22.0,23.714285714285715
13295,OH,39,2020-10-08,4982,13.0,23.857142857142858
13346,OH,39,2020-10-09,4993,11.0,12.571428571428571
13397,OH,39,2020-10-10,4996,3.0,10.142857142857142
13448,OH,39,2020-10-11,4998,2.0,10.428571428571429
13499,OH,39,2020-10-12,5004,6.0,11.285714285714286
13550,OH,39,2020-10-13,5017,13.0,10.0
13601,OH,39,2020-10-14,5033,16.0,9.142857142857142
13652,OH,39,2020-10-15,5038,5.0,8.0
13703,OH,39,2020-10-16,5054,16.0,8.714285714285714
13754,OH,39,2020-10-17,5067,13.0,10.142857142857142
13805,OH,39,2020-10-18,5067,0.0,9.857142857142858
13856,OH,39,2020-10-19,5075,8.0,10.142857142857142
13907,OH,39,2020-10-20,5083,8.0,9.428571428571429
13958,OH,39,2020-10-21,5149,66.0,16.571428571428573
14009,OH,39,2020-10-22,5161,12.0,17.571428571428573
14060,OH,39,2020-10-23,5184,23.0,18.571428571428573
14111,OH,39,2020-10-24,5206,22.0,19.857142857142858
14162,OH,39,2020-10-25,5206,0.0,19.857142857142858
14213,OH,39,2020-10-26,5217,11.0,20.285714285714285
14264,OH,39,2020-10-27,5239,22.0,22.285714285714285
14315,OH,39,2020-10-28,5256,17.0,15.285714285714286
14366,OH,39,2020-10-29,5275,19.0,16.285714285714285
14417,OH,39,2020-10-30,5291,16.0,15.285714285714286
14468,OH,39,2020-10-31,5301,10.0,13.571428571428571
14519,OH,39,2020-11-01,5303,2.0,13.857142857142858
14570,OH,39,2020-11-02,5340,37.0,17.571428571428573
14621,OH,39,2020-11-03,5373,33.0,19.142857142857142
14672,OH,39,2020-11-04,5428,55.0,24.571428571428573
14723,OH,39,2020-11-05,5461,33.0,26.571428571428573
14774,OH,39,2020-11-06,5494,33.0,29.0
14825,OH,39,2020-11-07,5506,12.0,29.285714285714285
14876,OH,39,2020-11-08,5517,11.0,30.571428571428573
14927,OH,39,2020-11-09,5524,7.0,26.285714285714285
14978,OH,39,2020-11-10,5547,23.0,24.857142857142858
15029,OH,39,2020-11-11,5623,76.0,27.857142857142858
15080,OH,39,2020-11-12,5657,34.0,28.0
15131,OH,39,2020-11-13,5700,43.0,29.428571428571427
15182,OH,39,2020-11-14,5714,14.0,29.714285714285715
15233,OH,39,2020-11-15,5722,8.0,29.285714285714285
15284,OH,39,2020-11-16,5742,20.0,31.142857142857142
15335,OH,39,2020-11-17,5742,0.0,27.857142857142858
15386,OH,39,2020-11-18,5742,0.0,17.0
15437,OH,39,2020-11-19,5742,0.0,12.142857142857142
15488,OH,39,2020-11-20,5742,0.0,6.0
15539,OH,39,2020-11-21,5742,0.0,4.0
15590,OH,39,2020-11-22,5742,0.0,2.857142857142857
15641,OH,39,2020-11-23,6020,278.0,39.714285714285715
15692,OH,39,2020-11-24,6118,98.0,53.714285714285715
15743,OH,39,2020-11-25,6273,155.0,75.85714285714286
15794,OH,39,2020-11-26,6273,0.0,75.85714285714286
15845,OH,39,2020-11-27,6273,0.0,75.85714285714286
15896,OH,39,2020-11-28,6399,126.0,93.85714285714286
15947,OH,39,2020-11-29,6399,0.0,93.85714285714286
15998,OH,39,2020-11-30,6429,30.0,58.42857142857143
16049,OH,39,2020-12-01,6548,119.0,61.42857142857143
16100,OH,39,2020-12-02,6667,119.0,56.285714285714285
16151,OH,39,2020-12-03,6752,85.0,68.42857142857143
16202,OH,39,2020-12-04,6880,128.0,86.71428571428571
16253,OH,39,2020-12-05,6943,63.0,77.71428571428571
16304,OH,39,2020-12-06,6957,14.0,79.71428571428571
16355,OH,39,2020-12-07,7015,58.0,83.71428571428571
16406,OH,39,2020-12-08,7101,86.0,79.0
16457,OH,39,2020-12-09,7186,85.0,74.14285714285714
16508,OH,39,2020-12-10,7297,111.0,77.85714285714286
16559,OH,39,2020-12-11,7421,124.0,77.28571428571429
16610,OH,39,2020-12-12,7473,52.0,75.71428571428571
16661,OH,39,2020-12-13,7492,19.0,76.42857142857143
16712,OH,39,2020-12-14,7551,59.0,76.57142857142857
16763,OH,39,2020-12-15,7654,103.0,79.0
16814,OH,39,2020-12-16,7777,123.0,84.42857142857143
16865,OH,39,2020-12-17,7887,110.0,84.28571428571429
16916,OH,39,2020-12-18,7960,73.0,77.0
16967,OH,39,2020-12-19,8023,63.0,78.57142857142857
17018,OH,39,2020-12-20,8047,24.0,79.28571428571429
3,AZ,4,2020-01-22,0,,
54,AZ,4,2020-01-23,0,0.0,
105,AZ,4,2020-01-24,0,0.0,
156,AZ,4,2020-01-25,0,0.0,
207,AZ,4,2020-01-26,0,0.0,
258,AZ,4,2020-01-27,0,0.0,
309,AZ,4,2020-01-28,0,0.0,
360,AZ,4,2020-01-29,0,0.0,0.0
411,AZ,4,2020-01-30,0,0.0,0.0
462,AZ,4,2020-01-31,0,0.0,0.0
513,AZ,4,2020-02-01,0,0.0,0.0
564,AZ,4,2020-02-02,0,0.0,0.0
615,AZ,4,2020-02-03,0,0.0,0.0
666,AZ,4,2020-02-04,0,0.0,0.0
717,AZ,4,2020-02-05,0,0.0,0.0
768,AZ,4,2020-02-06,0,0.0,0.0
819,AZ,4,2020-02-07,0,0.0,0.0
870,AZ,4,2020-02-08,0,0.0,0.0
921,AZ,4,2020-02-09,0,0.0,0.0
972,AZ,4,2020-02-10,0,0.0,0.0
1023,AZ,4,2020-02-11,0,0.0,0.0
1074,AZ,4,2020-02-12,0,0.0,0.0
1125,AZ,4,2020-02-13,0,0.0,0.0
1176,AZ,4,2020-02-14,0,0.0,0.0
1227,AZ,4,2020-02-15,0,0.0,0.0
1278,AZ,4,2020-02-16,0,0.0,0.0
1329,AZ,4,2020-02-17,0,0.0,0.0
1380,AZ,4,2020-02-18,0,0.0,0.0
1431,AZ,4,2020-02-19,0,0.0,0.0
1482,AZ,4,2020-02-20,0,0.0,0.0
1533,AZ,4,2020-02-21,0,0.0,0.0
1584,AZ,4,2020-02-22,0,0.0,0.0
1635,AZ,4,2020-02-23,0,0.0,0.0
1686,AZ,4,2020-02-24,0,0.0,0.0
1737,AZ,4,2020-02-25,0,0.0,0.0
1788,AZ,4,2020-02-26,0,0.0,0.0
1839,AZ,4,2020-02-27,0,0.0,0.0
1890,AZ,4,2020-02-28,0,0.0,0.0
1941,AZ,4,2020-02-29,0,0.0,0.0
1992,AZ,4,2020-03-01,0,0.0,0.0
2043,AZ,4,2020-03-02,0,0.0,0.0
2094,AZ,4,2020-03-03,0,0.0,0.0
2145,AZ,4,2020-03-04,0,0.0,0.0
2196,AZ,4,2020-03-05,0,0.0,0.0
2247,AZ,4,2020-03-06,0,0.0,0.0
2298,AZ,4,2020-03-07,0,0.0,0.0
2349,AZ,4,2020-03-08,0,0.0,0.0
2400,AZ,4,2020-03-09,0,0.0,0.0
2451,AZ,4,2020-03-10,0,0.0,0.0
2502,AZ,4,2020-03-11,0,0.0,0.0
2553,AZ,4,2020-03-12,0,0.0,0.0
2604,AZ,4,2020-03-13,0,0.0,0.0
2655,AZ,4,2020-03-14,0,0.0,0.0
2706,AZ,4,2020-03-15,0,0.0,0.0
2757,AZ,4,2020-03-16,0,0.0,0.0
2808,AZ,4,2020-03-17,0,0.0,0.0
2859,AZ,4,2020-03-18,0,0.0,0.0
2910,AZ,4,2020-03-19,0,0.0,0.0
2961,AZ,4,2020-03-20,0,0.0,0.0
3012,AZ,4,2020-03-21,1,1.0,0.14285714285714285
3063,AZ,4,2020-03-22,2,1.0,0.2857142857142857
3114,AZ,4,2020-03-23,2,0.0,0.2857142857142857
3165,AZ,4,2020-03-24,5,3.0,0.7142857142857143
3216,AZ,4,2020-03-25,5,0.0,0.7142857142857143
3267,AZ,4,2020-03-26,8,3.0,1.1428571428571428
3318,AZ,4,2020-03-27,13,5.0,1.8571428571428572
3369,AZ,4,2020-03-28,15,2.0,2.0
3420,AZ,4,2020-03-29,17,2.0,2.142857142857143
3471,AZ,4,2020-03-30,20,3.0,2.5714285714285716
3522,AZ,4,2020-03-31,24,4.0,2.7142857142857144
3573,AZ,4,2020-04-01,29,5.0,3.4285714285714284
3624,AZ,4,2020-04-02,32,3.0,3.4285714285714284
3675,AZ,4,2020-04-03,41,9.0,4.0
3726,AZ,4,2020-04-04,52,11.0,5.285714285714286
3777,AZ,4,2020-04-05,64,12.0,6.714285714285714
3828,AZ,4,2020-04-06,65,1.0,6.428571428571429
3879,AZ,4,2020-04-07,72,7.0,6.857142857142857
3930,AZ,4,2020-04-08,79,7.0,7.142857142857143
3981,AZ,4,2020-04-09,86,7.0,7.714285714285714
4032,AZ,4,2020-04-10,95,9.0,7.714285714285714
4083,AZ,4,2020-04-11,108,13.0,8.0
4134,AZ,4,2020-04-12,114,6.0,7.142857142857143
4185,AZ,4,2020-04-13,121,7.0,8.0
4236,AZ,4,2020-04-14,130,9.0,8.285714285714286
4287,AZ,4,2020-04-15,141,11.0,8.857142857142858
4338,AZ,4,2020-04-16,149,8.0,9.0
4389,AZ,4,2020-04-17,168,19.0,10.428571428571429
4440,AZ,4,2020-04-18,176,8.0,9.714285714285714
4491,AZ,4,2020-04-19,183,7.0,9.857142857142858
4542,AZ,4,2020-04-20,186,3.0,9.285714285714286
4593,AZ,4,2020-04-21,207,21.0,11.0
4644,AZ,4,2020-04-22,227,20.0,12.285714285714286
4695,AZ,4,2020-04-23,248,21.0,14.142857142857142
4746,AZ,4,2020-04-24,265,17.0,13.857142857142858
4797,AZ,4,2020-04-25,272,7.0,13.714285714285714
4848,AZ,4,2020-04-26,274,2.0,13.0
4899,AZ,4,2020-04-27,274,0.0,12.571428571428571
4950,AZ,4,2020-04-28,291,17.0,12.0
5001,AZ,4,2020-04-29,302,11.0,10.714285714285714
5052,AZ,4,2020-04-30,318,16.0,10.0
5103,AZ,4,2020-05-01,328,10.0,9.0
5154,AZ,4,2020-05-02,346,18.0,10.571428571428571
5205,AZ,4,2020-05-03,360,14.0,12.285714285714286
5256,AZ,4,2020-05-04,360,0.0,12.285714285714286
5307,AZ,4,2020-05-05,393,33.0,14.571428571428571
5358,AZ,4,2020-05-06,424,31.0,17.428571428571427
5409,AZ,4,2020-05-07,448,24.0,18.571428571428573
5460,AZ,4,2020-05-08,514,66.0,26.571428571428573
5511,AZ,4,2020-05-09,529,15.0,26.142857142857142
5562,AZ,4,2020-05-10,533,4.0,24.714285714285715
5613,AZ,4,2020-05-11,539,6.0,25.571428571428573
5664,AZ,4,2020-05-12,559,20.0,23.714285714285715
5715,AZ,4,2020-05-13,591,32.0,23.857142857142858
5766,AZ,4,2020-05-14,621,30.0,24.714285714285715
5817,AZ,4,2020-05-15,648,27.0,19.142857142857142
5868,AZ,4,2020-05-16,676,28.0,21.0
5919,AZ,4,2020-05-17,677,1.0,20.571428571428573
5970,AZ,4,2020-05-18,683,6.0,20.571428571428573
6021,AZ,4,2020-05-19,701,18.0,20.285714285714285
6072,AZ,4,2020-05-20,744,43.0,21.857142857142858
6123,AZ,4,2020-05-21,758,14.0,19.571428571428573
6174,AZ,4,2020-05-22,770,12.0,17.428571428571427
6225,AZ,4,2020-05-23,795,25.0,17.0
6276,AZ,4,2020-05-24,796,1.0,17.0
6327,AZ,4,2020-05-25,801,5.0,16.857142857142858
6378,AZ,4,2020-05-26,803,2.0,14.571428571428571
6429,AZ,4,2020-05-27,826,23.0,11.714285714285714
6480,AZ,4,2020-05-28,851,25.0,13.285714285714286
6531,AZ,4,2020-05-29,880,29.0,15.714285714285714
6582,AZ,4,2020-05-30,896,16.0,14.428571428571429
6633,AZ,4,2020-05-31,910,14.0,16.285714285714285
6684,AZ,4,2020-06-01,910,0.0,15.571428571428571
6735,AZ,4,2020-06-02,935,25.0,18.857142857142858
6786,AZ,4,2020-06-03,974,39.0,21.142857142857142
6837,AZ,4,2020-06-04,989,15.0,19.714285714285715
6888,AZ,4,2020-06-05,1004,15.0,17.714285714285715
6939,AZ,4,2020-06-06,1035,31.0,19.857142857142858
6990,AZ,4,2020-06-07,1045,10.0,19.285714285714285
7041,AZ,4,2020-06-08,1045,0.0,19.285714285714285
7092,AZ,4,2020-06-09,1069,24.0,19.142857142857142
7143,AZ,4,2020-06-10,1094,25.0,17.142857142857142
7194,AZ,4,2020-06-11,1123,29.0,19.142857142857142
7245,AZ,4,2020-06-12,1138,15.0,19.142857142857142
7296,AZ,4,2020-06-13,1183,45.0,21.142857142857142
7347,AZ,4,2020-06-14,1186,3.0,20.142857142857142
7398,AZ,4,2020-06-15,1192,6.0,21.0
7449,AZ,4,2020-06-16,1218,26.0,21.285714285714285
7500,AZ,4,2020-06-17,1238,20.0,20.571428571428573
7551,AZ,4,2020-06-18,1271,33.0,21.142857142857142
7602,AZ,4,2020-06-19,1311,40.0,24.714285714285715
7653,AZ,4,2020-06-20,1337,26.0,22.0
7704,AZ,4,2020-06-21,1339,2.0,21.857142857142858
7755,AZ,4,2020-06-22,1342,3.0,21.428571428571427
7806,AZ,4,2020-06-23,1395,53.0,25.285714285714285
7857,AZ,4,2020-06-24,1463,68.0,32.142857142857146
7908,AZ,4,2020-06-25,1484,21.0,30.428571428571427
7959,AZ,4,2020-06-26,1535,51.0,32.0
8010,AZ,4,2020-06-27,1579,44.0,34.57142857142857
8061,AZ,4,2020-06-28,1588,9.0,35.57142857142857
8112,AZ,4,2020-06-29,1588,0.0,35.142857142857146
8163,AZ,4,2020-06-30,1632,44.0,33.857142857142854
8214,AZ,4,2020-07-01,1720,88.0,36.714285714285715
8265,AZ,4,2020-07-02,1720,0.0,33.714285714285715
8316,AZ,4,2020-07-03,1788,68.0,36.142857142857146
8367,AZ,4,2020-07-04,1805,17.0,32.285714285714285
8418,AZ,4,2020-07-05,1807,2.0,31.285714285714285
8469,AZ,4,2020-07-06,1810,3.0,31.714285714285715
8520,AZ,4,2020-07-07,1927,117.0,42.142857142857146
8571,AZ,4,2020-07-08,1962,35.0,34.57142857142857
8622,AZ,4,2020-07-09,2038,76.0,45.42857142857143
8673,AZ,4,2020-07-10,2082,44.0,42.0
8724,AZ,4,2020-07-11,2151,69.0,49.42857142857143
8775,AZ,4,2020-07-12,2237,86.0,61.42857142857143
8826,AZ,4,2020-07-13,2245,8.0,62.142857142857146
8877,AZ,4,2020-07-14,2337,92.0,58.57142857142857
8928,AZ,4,2020-07-15,2434,97.0,67.42857142857143
8979,AZ,4,2020-07-16,2492,58.0,64.85714285714286
9030,AZ,4,2020-07-17,2583,91.0,71.57142857142857
9081,AZ,4,2020-07-18,2728,145.0,82.42857142857143
9132,AZ,4,2020-07-19,2761,33.0,74.85714285714286
9183,AZ,4,2020-07-20,2784,23.0,77.0
9234,AZ,4,2020-07-21,2917,133.0,82.85714285714286
9285,AZ,4,2020-07-22,2974,57.0,77.14285714285714
9336,AZ,4,2020-07-23,3061,87.0,81.28571428571429
9387,AZ,4,2020-07-24,3284,223.0,100.14285714285714
9438,AZ,4,2020-07-25,3284,0.0,79.42857142857143
9489,AZ,4,2020-07-26,3301,17.0,77.14285714285714
9540,AZ,4,2020-07-27,3303,2.0,74.14285714285714
9591,AZ,4,2020-07-28,3407,104.0,70.0
9642,AZ,4,2020-07-29,3454,47.0,68.57142857142857
9693,AZ,4,2020-07-30,3624,170.0,80.42857142857143
9744,AZ,4,2020-07-31,3692,68.0,58.285714285714285
9795,AZ,4,2020-08-01,3745,53.0,65.85714285714286
9846,AZ,4,2020-08-02,3765,20.0,66.28571428571429
9897,AZ,4,2020-08-03,3778,13.0,67.85714285714286
9948,AZ,4,2020-08-04,3843,65.0,62.285714285714285
9999,AZ,4,2020-08-05,3930,87.0,68.0
10050,AZ,4,2020-08-06,4002,72.0,54.0
10101,AZ,4,2020-08-07,4080,78.0,55.42857142857143
10152,AZ,4,2020-08-08,4136,56.0,55.857142857142854
10203,AZ,4,2020-08-09,4147,11.0,54.57142857142857
10254,AZ,4,2020-08-10,4150,3.0,53.142857142857146
10305,AZ,4,2020-08-11,4199,49.0,50.857142857142854
10356,AZ,4,2020-08-12,4347,148.0,59.57142857142857
10407,AZ,4,2020-08-13,4382,35.0,54.285714285714285
10458,AZ,4,2020-08-14,4422,40.0,48.857142857142854
10509,AZ,4,2020-08-15,4491,69.0,50.714285714285715
10560,AZ,4,2020-08-16,4504,13.0,51.0
10611,AZ,4,2020-08-17,4505,1.0,50.714285714285715
10662,AZ,4,2020-08-18,4526,21.0,46.714285714285715
10713,AZ,4,2020-08-19,4628,102.0,40.142857142857146
10764,AZ,4,2020-08-20,4681,53.0,42.714285714285715
10815,AZ,4,2020-08-21,4687,6.0,37.857142857142854
10866,AZ,4,2020-08-22,4756,69.0,37.857142857142854
10917,AZ,4,2020-08-23,4770,14.0,38.0
10968,AZ,4,2020-08-24,4770,0.0,37.857142857142854
11019,AZ,4,2020-08-25,4792,22.0,38.0
11070,AZ,4,2020-08-26,4896,104.0,38.285714285714285
11121,AZ,4,2020-08-27,4929,33.0,35.42857142857143
11172,AZ,4,2020-08-28,4977,48.0,41.42857142857143
11223,AZ,4,2020-08-29,5006,29.0,35.714285714285715
11274,AZ,4,2020-08-30,5025,19.0,36.42857142857143
11325,AZ,4,2020-08-31,5025,0.0,36.42857142857143
11376,AZ,4,2020-09-01,5042,17.0,35.714285714285715
11427,AZ,4,2020-09-02,5065,23.0,24.142857142857142
11478,AZ,4,2020-09-03,5130,65.0,28.714285714285715
11529,AZ,4,2020-09-04,5171,41.0,27.714285714285715
11580,AZ,4,2020-09-05,5207,36.0,28.714285714285715
11631,AZ,4,2020-09-06,5218,11.0,27.571428571428573
11682,AZ,4,2020-09-07,5218,0.0,27.571428571428573
11733,AZ,4,2020-09-08,5220,2.0,25.428571428571427
11784,AZ,4,2020-09-09,5251,31.0,26.571428571428573
11835,AZ,4,2020-09-10,5273,22.0,20.428571428571427
11886,AZ,4,2020-09-11,5288,15.0,16.714285714285715
11937,AZ,4,2020-09-12,5310,22.0,14.714285714285714
11988,AZ,4,2020-09-13,5320,10.0,14.571428571428571
12039,AZ,4,2020-09-14,5320,0.0,14.571428571428571
12090,AZ,4,2020-09-15,5342,22.0,17.428571428571427
12141,AZ,4,2020-09-16,5370,28.0,17.0
12192,AZ,4,2020-09-17,5408,38.0,19.285714285714285
12243,AZ,4,2020-09-18,5451,43.0,23.285714285714285
12294,AZ,4,2020-09-19,5466,15.0,22.285714285714285
12345,AZ,4,2020-09-20,5474,8.0,22.0
12396,AZ,4,2020-09-21,5476,2.0,22.285714285714285
12447,AZ,4,2020-09-22,5492,16.0,21.428571428571427
12498,AZ,4,2020-09-23,5524,32.0,22.0
12549,AZ,4,2020-09-24,5559,35.0,21.571428571428573
12600,AZ,4,2020-09-25,5583,24.0,18.857142857142858
12651,AZ,4,2020-09-26,5619,36.0,21.857142857142858
12702,AZ,4,2020-09-27,5620,1.0,20.857142857142858
12753,AZ,4,2020-09-28,5620,0.0,20.571428571428573
12804,AZ,4,2020-09-29,5629,9.0,19.571428571428573
12855,AZ,4,2020-09-30,5650,21.0,18.0
12906,AZ,4,2020-10-01,5673,23.0,16.285714285714285
12957,AZ,4,2020-10-02,5693,20.0,15.714285714285714
13008,AZ,4,2020-10-03,5703,10.0,12.0
13059,AZ,4,2020-10-04,5705,2.0,12.142857142857142
13110,AZ,4,2020-10-05,5707,2.0,12.428571428571429
13161,AZ,4,2020-10-06,5712,5.0,11.857142857142858
13212,AZ,4,2020-10-07,5733,21.0,11.857142857142858
13263,AZ,4,2020-10-08,5741,8.0,9.714285714285714
13314,AZ,4,2020-10-09,5746,5.0,7.571428571428571
13365,AZ,4,2020-10-10,5757,11.0,7.714285714285714
13416,AZ,4,2020-10-11,5757,0.0,7.428571428571429
13467,AZ,4,2020-10-12,5759,2.0,7.428571428571429
13518,AZ,4,2020-10-13,5767,8.0,7.857142857142857
13569,AZ,4,2020-10-14,5772,5.0,5.571428571428571
13620,AZ,4,2020-10-15,5789,17.0,6.857142857142857
13671,AZ,4,2020-10-16,5806,17.0,8.571428571428571
13722,AZ,4,2020-10-17,5822,16.0,9.285714285714286
13773,AZ,4,2020-10-18,5827,5.0,10.0
13824,AZ,4,2020-10-19,5830,3.0,10.142857142857142
13875,AZ,4,2020-10-20,5837,7.0,10.0
13926,AZ,4,2020-10-21,5854,17.0,11.714285714285714
13977,AZ,4,2020-10-22,5859,5.0,10.0
14028,AZ,4,2020-10-23,5865,6.0,8.428571428571429
14079,AZ,4,2020-10-24,5869,4.0,6.714285714285714
14130,AZ,4,2020-10-25,5874,5.0,6.714285714285714
14181,AZ,4,2020-10-26,5875,1.0,6.428571428571429
14232,AZ,4,2020-10-27,5891,16.0,7.714285714285714
14283,AZ,4,2020-10-28,5905,14.0,7.285714285714286
14334,AZ,4,2020-10-29,5918,13.0,8.428571428571429
14385,AZ,4,2020-10-30,5934,16.0,9.857142857142858
14436,AZ,4,2020-10-31,5978,44.0,15.571428571428571
14487,AZ,4,2020-11-01,5981,3.0,15.285714285714286
14538,AZ,4,2020-11-02,5982,1.0,15.285714285714286
14589,AZ,4,2020-11-03,6020,38.0,18.428571428571427
14640,AZ,4,2020-11-04,6059,39.0,22.0
14691,AZ,4,2020-11-05,6087,28.0,24.142857142857142
14742,AZ,4,2020-11-06,6109,22.0,25.0
14793,AZ,4,2020-11-07,6147,38.0,24.142857142857142
14844,AZ,4,2020-11-08,6164,17.0,26.142857142857142
14895,AZ,4,2020-11-09,6164,0.0,26.0
14946,AZ,4,2020-11-10,6192,28.0,24.571428571428573
14997,AZ,4,2020-11-11,6229,37.0,24.285714285714285
15048,AZ,4,2020-11-12,6239,10.0,21.714285714285715
15099,AZ,4,2020-11-13,6257,18.0,21.142857142857142
15150,AZ,4,2020-11-14,6299,42.0,21.714285714285715
15201,AZ,4,2020-11-15,6301,2.0,19.571428571428573
15252,AZ,4,2020-11-16,6301,0.0,19.571428571428573
15303,AZ,4,2020-11-17,6312,11.0,17.142857142857142
15354,AZ,4,2020-11-18,6364,52.0,19.285714285714285
15405,AZ,4,2020-11-19,6383,19.0,20.571428571428573
15456,AZ,4,2020-11-20,6427,44.0,24.285714285714285
15507,AZ,4,2020-11-21,6456,29.0,22.428571428571427
15558,AZ,4,2020-11-22,6464,8.0,23.285714285714285
15609,AZ,4,2020-11-23,6464,0.0,23.285714285714285
15660,AZ,4,2020-11-24,6513,49.0,28.714285714285715
15711,AZ,4,2020-11-25,6522,9.0,22.571428571428573
15762,AZ,4,2020-11-26,6568,46.0,26.428571428571427
15813,AZ,4,2020-11-27,6588,20.0,23.0
15864,AZ,4,2020-11-28,6624,36.0,24.0
15915,AZ,4,2020-11-29,6634,10.0,24.285714285714285
15966,AZ,4,2020-11-30,6639,5.0,25.0
16017,AZ,4,2020-12-01,6687,48.0,24.857142857142858
16068,AZ,4,2020-12-02,6739,52.0,31.0
16119,AZ,4,2020-12-03,6739,0.0,24.428571428571427
16170,AZ,4,2020-12-04,6885,146.0,42.42857142857143
16221,AZ,4,2020-12-05,6925,40.0,43.0
16272,AZ,4,2020-12-06,6950,25.0,45.142857142857146
16323,AZ,4,2020-12-07,6950,0.0,44.42857142857143
16374,AZ,4,2020-12-08,6973,23.0,40.857142857142854
16425,AZ,4,2020-12-09,7081,108.0,48.857142857142854
16476,AZ,4,2020-12-10,7154,73.0,59.285714285714285
16527,AZ,4,2020-12-11,7245,91.0,51.42857142857143
16578,AZ,4,2020-12-12,7322,77.0,56.714285714285715
16629,AZ,4,2020-12-13,7357,35.0,58.142857142857146
16680,AZ,4,2020-12-14,7358,1.0,58.285714285714285
16731,AZ,4,2020-12-15,7422,64.0,64.14285714285714
16782,AZ,4,2020-12-16,7530,108.0,64.14285714285714
16833,AZ,4,2020-12-17,7677,147.0,74.71428571428571
16884,AZ,4,2020-12-18,7819,142.0,82.0
16935,AZ,4,2020-12-19,7937,118.0,87.85714285714286
16986,AZ,4,2020-12-20,7971,34.0,87.71428571428571
36,OK,40,2020-01-22,0,,
87,OK,40,2020-01-23,0,0.0,
138,OK,40,2020-01-24,0,0.0,
189,OK,40,2020-01-25,0,0.0,
240,OK,40,2020-01-26,0,0.0,
291,OK,40,2020-01-27,0,0.0,
342,OK,40,2020-01-28,0,0.0,
393,OK,40,2020-01-29,0,0.0,0.0
444,OK,40,2020-01-30,0,0.0,0.0
495,OK,40,2020-01-31,0,0.0,0.0
546,OK,40,2020-02-01,0,0.0,0.0
597,OK,40,2020-02-02,0,0.0,0.0
648,OK,40,2020-02-03,0,0.0,0.0
699,OK,40,2020-02-04,0,0.0,0.0
750,OK,40,2020-02-05,0,0.0,0.0
801,OK,40,2020-02-06,0,0.0,0.0
852,OK,40,2020-02-07,0,0.0,0.0
903,OK,40,2020-02-08,0,0.0,0.0
954,OK,40,2020-02-09,0,0.0,0.0
1005,OK,40,2020-02-10,0,0.0,0.0
1056,OK,40,2020-02-11,0,0.0,0.0
1107,OK,40,2020-02-12,0,0.0,0.0
1158,OK,40,2020-02-13,0,0.0,0.0
1209,OK,40,2020-02-14,0,0.0,0.0
1260,OK,40,2020-02-15,0,0.0,0.0
1311,OK,40,2020-02-16,0,0.0,0.0
1362,OK,40,2020-02-17,0,0.0,0.0
1413,OK,40,2020-02-18,0,0.0,0.0
1464,OK,40,2020-02-19,0,0.0,0.0
1515,OK,40,2020-02-20,0,0.0,0.0
1566,OK,40,2020-02-21,0,0.0,0.0
1617,OK,40,2020-02-22,0,0.0,0.0
1668,OK,40,2020-02-23,0,0.0,0.0
1719,OK,40,2020-02-24,0,0.0,0.0
1770,OK,40,2020-02-25,0,0.0,0.0
1821,OK,40,2020-02-26,0,0.0,0.0
1872,OK,40,2020-02-27,0,0.0,0.0
1923,OK,40,2020-02-28,0,0.0,0.0
1974,OK,40,2020-02-29,0,0.0,0.0
2025,OK,40,2020-03-01,0,0.0,0.0
2076,OK,40,2020-03-02,0,0.0,0.0
2127,OK,40,2020-03-03,0,0.0,0.0
2178,OK,40,2020-03-04,0,0.0,0.0
2229,OK,40,2020-03-05,0,0.0,0.0
2280,OK,40,2020-03-06,0,0.0,0.0
2331,OK,40,2020-03-07,0,0.0,0.0
2382,OK,40,2020-03-08,0,0.0,0.0
2433,OK,40,2020-03-09,0,0.0,0.0
2484,OK,40,2020-03-10,0,0.0,0.0
