,State,stateFIPS,Date,Total Cases,Incremental Cases,cases moving_average,Total Deaths,Incremental Deaths,death moving_average
6780,MO,29,2020-05-01,7796,267.0,168.85714285714286,339,8.0,10.714285714285714
6781,MO,29,2020-05-02,8107,311.0,187.57142857142858,353,14.0,11.142857142857142
6782,MO,29,2020-05-03,8341,234.0,197.14285714285714,354,1.0,11.142857142857142
6783,MO,29,2020-05-04,8707,366.0,224.28571428571428,360,6.0,10.0
6784,MO,29,2020-05-05,8877,170.0,228.85714285714286,378,18.0,8.857142857142858
6785,MO,29,2020-05-06,9056,179.0,236.85714285714286,398,20.0,11.142857142857142
6786,MO,29,2020-05-07,9289,233.0,251.42857142857142,419,21.0,12.571428571428571
6787,MO,29,2020-05-08,9431,142.0,233.57142857142858,451,32.0,16.0
6788,MO,29,2020-05-09,9613,182.0,215.14285714285714,474,23.0,17.285714285714285
6789,MO,29,2020-05-10,9789,176.0,206.85714285714286,484,10.0,18.571428571428573
6790,MO,29,2020-05-11,9863,74.0,165.14285714285714,489,5.0,18.428571428571427
6791,MO,29,2020-05-12,9952,89.0,153.57142857142858,524,35.0,20.857142857142858
6792,MO,29,2020-05-13,10088,136.0,147.42857142857142,542,18.0,20.571428571428573
6793,MO,29,2020-05-14,10257,169.0,138.28571428571428,562,20.0,20.428571428571427
6794,MO,29,2020-05-15,10401,144.0,138.57142857142858,577,15.0,18.0
6795,MO,29,2020-05-16,10620,219.0,143.85714285714286,590,13.0,16.571428571428573
6796,MO,29,2020-05-17,10738,118.0,135.57142857142858,596,6.0,16.0
6797,MO,29,2020-05-18,10888,150.0,146.42857142857142,607,11.0,16.857142857142858
6798,MO,29,2020-05-19,11018,130.0,152.28571428571428,618,11.0,13.428571428571429
6799,MO,29,2020-05-20,11221,203.0,161.85714285714286,630,12.0,12.571428571428571
6800,MO,29,2020-05-21,11339,118.0,154.57142857142858,661,31.0,14.142857142857142
6801,MO,29,2020-05-22,11555,216.0,164.85714285714286,671,10.0,13.428571428571429
6802,MO,29,2020-05-23,11747,192.0,161.0,676,5.0,12.285714285714286
6803,MO,29,2020-05-24,11979,232.0,177.28571428571428,681,5.0,12.142857142857142
6804,MO,29,2020-05-25,12157,178.0,181.28571428571428,685,4.0,11.142857142857142
6805,MO,29,2020-05-26,12281,124.0,180.42857142857142,686,1.0,9.714285714285714
6806,MO,29,2020-05-27,12487,206.0,180.85714285714286,695,9.0,9.285714285714286
6807,MO,29,2020-05-28,12668,181.0,189.85714285714286,706,11.0,6.428571428571429
6808,MO,29,2020-05-29,12787,119.0,176.0,736,30.0,9.285714285714286
6809,MO,29,2020-05-30,12956,169.0,172.71428571428572,770,34.0,13.428571428571429
6810,MO,29,2020-05-31,13136,180.0,165.28571428571428,771,1.0,12.857142857142858
6811,MO,29,2020-06-01,13317,181.0,165.71428571428572,772,1.0,12.428571428571429
6812,MO,29,2020-06-02,13567,250.0,183.71428571428572,782,10.0,13.714285714285714
6813,MO,29,2020-06-03,13762,195.0,182.14285714285714,786,4.0,13.0
6814,MO,29,2020-06-04,14047,285.0,197.0,788,2.0,11.714285714285714
6815,MO,29,2020-06-05,14246,199.0,208.42857142857142,798,10.0,8.857142857142858
6816,MO,29,2020-06-06,14434,188.0,211.14285714285714,807,9.0,5.285714285714286
6817,MO,29,2020-06-07,14543,109.0,201.0,807,0.0,5.142857142857143
6818,MO,29,2020-06-08,14720,177.0,200.42857142857142,819,12.0,6.714285714285714
6819,MO,29,2020-06-09,14900,180.0,190.42857142857142,839,20.0,8.142857142857142
6820,MO,29,2020-06-10,15183,283.0,203.0,848,9.0,8.857142857142858
6821,MO,29,2020-06-11,15387,204.0,191.42857142857142,860,12.0,10.285714285714286
6822,MO,29,2020-06-12,15580,193.0,190.57142857142858,870,10.0,10.285714285714286
6823,MO,29,2020-06-13,15804,224.0,195.71428571428572,877,7.0,10.0
6824,MO,29,2020-06-14,15977,173.0,204.85714285714286,877,0.0,10.0
6825,MO,29,2020-06-15,16180,203.0,208.57142857142858,879,2.0,8.571428571428571
6826,MO,29,2020-06-16,16408,228.0,215.42857142857142,881,2.0,6.0
6827,MO,29,2020-06-17,16621,213.0,205.42857142857142,907,26.0,8.428571428571429
6828,MO,29,2020-06-18,16901,280.0,216.28571428571428,944,37.0,12.0
6829,MO,29,2020-06-19,17196,295.0,230.85714285714286,947,3.0,11.0
6830,MO,29,2020-06-20,17588,392.0,254.85714285714286,955,8.0,11.142857142857142
6831,MO,29,2020-06-21,18000,412.0,289.0,956,1.0,11.285714285714286
6832,MO,29,2020-06-22,18140,140.0,280.0,961,5.0,11.714285714285714
6833,MO,29,2020-06-23,18572,432.0,309.14285714285717,966,5.0,12.142857142857142
6834,MO,29,2020-06-24,18863,291.0,320.2857142857143,975,9.0,9.714285714285714
6835,MO,29,2020-06-25,19367,504.0,352.2857142857143,982,7.0,5.428571428571429
6836,MO,29,2020-06-26,19822,455.0,375.14285714285717,990,8.0,6.142857142857143
6837,MO,29,2020-06-27,20260,438.0,381.7142857142857,996,6.0,5.857142857142857
6838,MO,29,2020-06-28,20287,27.0,326.7142857142857,996,0.0,5.714285714285714
6839,MO,29,2020-06-29,21022,735.0,411.7142857142857,1007,11.0,6.571428571428571
6840,MO,29,2020-06-30,21644,622.0,438.85714285714283,1023,16.0,8.142857142857142
6841,MO,29,2020-07-01,22024,380.0,451.57142857142856,1026,3.0,7.285714285714286
6842,MO,29,2020-07-02,22398,374.0,433.0,1031,5.0,7.0
6843,MO,29,2020-07-03,22780,382.0,422.57142857142856,1031,0.0,5.857142857142857
6844,MO,29,2020-07-04,22887,107.0,375.2857142857143,1031,0.0,5.0
6845,MO,29,2020-07-05,23431,544.0,449.14285714285717,1027,-4.0,4.428571428571429
6846,MO,29,2020-07-06,23816,385.0,399.14285714285717,1028,1.0,3.0
6847,MO,29,2020-07-07,24613,797.0,424.14285714285717,1040,12.0,2.4285714285714284
6848,MO,29,2020-07-08,25189,576.0,452.14285714285717,1043,3.0,2.4285714285714284
6849,MO,29,2020-07-09,25762,573.0,480.57142857142856,1046,3.0,2.142857142857143
6850,MO,29,2020-07-10,26654,892.0,553.4285714285714,1058,12.0,3.857142857142857
6851,MO,29,2020-07-11,27123,469.0,605.1428571428571,1067,9.0,5.142857142857143
6852,MO,29,2020-07-12,27438,315.0,572.4285714285714,1067,0.0,5.714285714285714
6853,MO,29,2020-07-13,27882,444.0,580.8571428571429,1081,14.0,7.571428571428571
6854,MO,29,2020-07-14,28818,936.0,600.7142857142857,1089,8.0,7.0
6855,MO,29,2020-07-15,29709,891.0,645.7142857142857,1099,10.0,8.0
6856,MO,29,2020-07-16,30416,707.0,664.8571428571429,1109,10.0,9.0
6857,MO,29,2020-07-17,31281,865.0,661.0,1116,7.0,8.285714285714286
6858,MO,29,2020-07-18,32240,959.0,731.0,1125,9.0,8.285714285714286
6859,MO,29,2020-07-19,33087,847.0,807.0,1124,-1.0,8.142857142857142
6860,MO,29,2020-07-20,33614,527.0,818.8571428571429,1128,4.0,6.714285714285714
6861,MO,29,2020-07-21,34754,1140.0,848.0,1138,10.0,7.0
6862,MO,29,2020-07-22,36058,1304.0,907.0,1154,16.0,7.857142857142857
6863,MO,29,2020-07-23,37694,1636.0,1039.7142857142858,1174,20.0,9.285714285714286
6864,MO,29,2020-07-24,39348,1654.0,1152.4285714285713,1178,4.0,8.857142857142858
6865,MO,29,2020-07-25,40704,1356.0,1209.142857142857,1182,4.0,8.142857142857142
6866,MO,29,2020-07-26,41918,1214.0,1261.5714285714287,1197,15.0,10.428571428571429
6867,MO,29,2020-07-27,43037,1119.0,1346.142857142857,1201,4.0,10.428571428571429
6868,MO,29,2020-07-28,44812,1775.0,1436.857142857143,1201,0.0,9.0
6869,MO,29,2020-07-29,46736,1924.0,1525.4285714285713,1220,19.0,9.428571428571429
6870,MO,29,2020-07-30,48816,2080.0,1588.857142857143,1233,13.0,8.428571428571429
6871,MO,29,2020-07-31,50303,1487.0,1565.0,1243,10.0,9.285714285714286
6872,MO,29,2020-08-01,51238,935.0,1504.857142857143,1253,10.0,10.142857142857142
6873,MO,29,2020-08-02,51815,577.0,1413.857142857143,1253,0.0,8.0
6874,MO,29,2020-08-03,52866,1051.0,1404.142857142857,1255,2.0,7.714285714285714
6875,MO,29,2020-08-04,54056,1190.0,1320.5714285714287,1265,10.0,9.142857142857142
6876,MO,29,2020-08-05,55301,1245.0,1223.5714285714287,1271,6.0,7.285714285714286
6877,MO,29,2020-08-06,56364,1063.0,1078.2857142857142,1280,9.0,6.714285714285714
6878,MO,29,2020-08-07,57370,1006.0,1009.5714285714286,1299,19.0,8.0
6879,MO,29,2020-08-08,57370,0.0,876.0,1299,0.0,6.571428571428571
6880,MO,29,2020-08-09,58911,1541.0,1013.7142857142857,1305,6.0,7.428571428571429
6881,MO,29,2020-08-10,59932,1021.0,1009.4285714285714,1305,0.0,7.142857142857143
6882,MO,29,2020-08-11,60912,980.0,979.4285714285714,1312,7.0,6.714285714285714
6883,MO,29,2020-08-12,62515,1603.0,1030.5714285714287,1323,11.0,7.428571428571429
6884,MO,29,2020-08-13,63775,1260.0,1058.7142857142858,1325,2.0,6.428571428571429
6885,MO,29,2020-08-14,65247,1472.0,1125.2857142857142,1333,8.0,4.857142857142857
6886,MO,29,2020-08-15,66375,1128.0,1286.4285714285713,1345,12.0,6.571428571428571
6887,MO,29,2020-08-16,67443,1068.0,1218.857142857143,1366,21.0,8.714285714285714
6888,MO,29,2020-08-17,68584,1141.0,1236.0,1396,30.0,13.0
6889,MO,29,2020-08-18,69382,798.0,1210.0,1402,6.0,12.857142857142858
6890,MO,29,2020-08-19,70647,1265.0,1161.7142857142858,1413,11.0,12.857142857142858
6891,MO,29,2020-08-20,71705,1058.0,1132.857142857143,1416,3.0,13.0
6892,MO,29,2020-08-21,72933,1228.0,1098.0,1418,2.0,12.142857142857142
6893,MO,29,2020-08-22,74225,1292.0,1121.4285714285713,1424,6.0,11.285714285714286
6894,MO,29,2020-08-23,75039,814.0,1085.142857142857,1425,1.0,8.428571428571429
6895,MO,29,2020-08-24,75906,867.0,1046.0,1425,0.0,4.142857142857143
6896,MO,29,2020-08-25,76607,701.0,1032.142857142857,1439,14.0,5.285714285714286
6897,MO,29,2020-08-26,78025,1418.0,1054.0,1449,10.0,5.142857142857143
6898,MO,29,2020-08-27,79547,1522.0,1120.2857142857142,1450,1.0,4.857142857142857
6899,MO,29,2020-08-28,80958,1411.0,1146.4285714285713,1464,14.0,6.571428571428571
6900,MO,29,2020-08-29,82329,1371.0,1157.7142857142858,1495,31.0,10.142857142857142
6901,MO,29,2020-08-30,83608,1279.0,1224.142857142857,1506,11.0,11.571428571428571
6902,MO,29,2020-08-31,84660,1052.0,1250.5714285714287,1529,23.0,14.857142857142858
6903,MO,29,2020-09-01,85723,1063.0,1302.2857142857142,1538,9.0,14.142857142857142
6904,MO,29,2020-09-02,87173,1450.0,1306.857142857143,1542,4.0,13.285714285714286
6905,MO,29,2020-09-03,88573,1400.0,1289.4285714285713,1545,3.0,13.571428571428571
6906,MO,29,2020-09-04,90178,1605.0,1317.142857142857,1561,16.0,13.857142857142858
6907,MO,29,2020-09-05,92148,1970.0,1402.7142857142858,1638,77.0,20.428571428571427
6908,MO,29,2020-09-06,93364,1216.0,1393.7142857142858,1658,20.0,21.714285714285715
6909,MO,29,2020-09-07,94289,925.0,1375.5714285714287,1659,1.0,18.571428571428573
6910,MO,29,2020-09-08,95079,790.0,1336.5714285714287,1661,2.0,17.571428571428573
6911,MO,29,2020-09-09,96435,1356.0,1323.142857142857,1672,11.0,18.571428571428573
6912,MO,29,2020-09-10,97553,1118.0,1282.857142857143,1691,19.0,20.857142857142858
6913,MO,29,2020-09-11,99117,1564.0,1277.0,1701,10.0,20.0
6914,MO,29,2020-09-12,101093,1976.0,1277.857142857143,1704,3.0,9.428571428571429
6915,MO,29,2020-09-13,102699,1606.0,1333.5714285714287,1705,1.0,6.714285714285714
6916,MO,29,2020-09-14,104036,1337.0,1392.4285714285713,1713,8.0,7.714285714285714
6917,MO,29,2020-09-15,105343,1307.0,1466.2857142857142,1731,18.0,10.0
6918,MO,29,2020-09-16,106534,1191.0,1442.7142857142858,1738,7.0,9.428571428571429
6919,MO,29,2020-09-17,108272,1738.0,1531.2857142857142,1756,18.0,9.285714285714286
6920,MO,29,2020-09-18,110069,1797.0,1564.5714285714287,1779,23.0,11.142857142857142
6921,MO,29,2020-09-19,111452,1383.0,1479.857142857143,1792,13.0,12.571428571428571
6922,MO,29,2020-09-20,112764,1312.0,1437.857142857143,1794,2.0,12.714285714285714
6923,MO,29,2020-09-21,114206,1442.0,1452.857142857143,1805,11.0,13.142857142857142
6924,MO,29,2020-09-22,115216,1010.0,1410.4285714285713,1861,56.0,18.571428571428573
6925,MO,29,2020-09-23,116707,1491.0,1453.2857142857142,1939,78.0,28.714285714285715
6926,MO,29,2020-09-24,118007,1300.0,1390.7142857142858,1947,8.0,27.285714285714285
6927,MO,29,2020-09-25,119889,1882.0,1402.857142857143,1989,42.0,30.0
6928,MO,29,2020-09-26,121461,1572.0,1429.857142857143,2044,55.0,36.0
6929,MO,29,2020-09-27,122746,1285.0,1426.0,2047,3.0,36.142857142857146
6930,MO,29,2020-09-28,123837,1091.0,1375.857142857143,2047,0.0,34.57142857142857
6931,MO,29,2020-09-29,123837,0.0,1231.5714285714287,2047,0.0,26.571428571428573
6932,MO,29,2020-09-30,126107,2270.0,1342.857142857143,2124,77.0,26.428571428571427
6933,MO,29,2020-10-01,127911,1804.0,1414.857142857143,2126,2.0,25.571428571428573
6934,MO,29,2020-10-02,129396,1485.0,1358.142857142857,2141,15.0,21.714285714285715
6935,MO,29,2020-10-03,131103,1707.0,1377.4285714285713,2166,25.0,17.428571428571427
6936,MO,29,2020-10-04,133026,1923.0,1468.5714285714287,2170,4.0,17.571428571428573
6937,MO,29,2020-10-05,133416,390.0,1368.4285714285713,2170,0.0,17.571428571428573
6938,MO,29,2020-10-06,134581,1165.0,1534.857142857143,2196,26.0,21.285714285714285
6939,MO,29,2020-10-07,135650,1069.0,1363.2857142857142,2233,37.0,15.571428571428571
6940,MO,29,2020-10-08,137153,1503.0,1320.2857142857142,2256,23.0,18.571428571428573
6941,MO,29,2020-10-09,139163,2010.0,1395.2857142857142,2386,130.0,35.0
6942,MO,29,2020-10-10,144088,4925.0,1855.0,2410,24.0,34.857142857142854
6943,MO,29,2020-10-11,144088,0.0,1580.2857142857142,2410,0.0,34.285714285714285
6944,MO,29,2020-10-12,144088,0.0,1524.5714285714287,2410,0.0,34.285714285714285
6945,MO,29,2020-10-13,144088,0.0,1358.142857142857,2410,0.0,30.571428571428573
6946,MO,29,2020-10-14,148656,4568.0,1858.0,2488,78.0,36.42857142857143
6947,MO,29,2020-10-15,150554,1898.0,1914.4285714285713,2488,0.0,33.142857142857146
6948,MO,29,2020-10-16,150554,0.0,1627.2857142857142,2488,0.0,14.571428571428571
6949,MO,29,2020-10-17,154927,4373.0,1548.4285714285713,2529,41.0,17.0
6950,MO,29,2020-10-18,156690,1763.0,1800.2857142857142,2526,-3.0,16.571428571428573
6951,MO,29,2020-10-19,156690,0.0,1800.2857142857142,2493,-33.0,11.857142857142858
6952,MO,29,2020-10-20,160869,4179.0,2397.285714285714,2639,146.0,32.714285714285715
6953,MO,29,2020-10-21,162721,1852.0,2009.2857142857142,2655,16.0,23.857142857142858
6954,MO,29,2020-10-22,164534,1813.0,1997.142857142857,2687,32.0,28.428571428571427
6955,MO,29,2020-10-23,167452,2918.0,2414.0,2798,111.0,44.285714285714285
6956,MO,29,2020-10-24,169495,2043.0,2081.1428571428573,2802,4.0,39.0
6957,MO,29,2020-10-25,171019,1524.0,2047.0,2807,5.0,40.142857142857146
6958,MO,29,2020-10-26,172716,1697.0,2289.4285714285716,2836,29.0,49.0
6959,MO,29,2020-10-27,174632,1916.0,1966.142857142857,2869,33.0,32.857142857142854
6960,MO,29,2020-10-28,174632,0.0,1701.5714285714287,2869,0.0,30.571428571428573
6961,MO,29,2020-10-29,180200,5568.0,2238.0,2925,56.0,34.0
6962,MO,29,2020-10-30,183186,2986.0,2247.714285714286,3024,99.0,32.285714285714285
6963,MO,29,2020-10-31,185534,2348.0,2291.285714285714,3026,2.0,32.0
6964,MO,29,2020-11-01,188184,2650.0,2452.1428571428573,3031,5.0,32.0
6965,MO,29,2020-11-02,190423,2239.0,2529.5714285714284,3063,32.0,32.42857142857143
6966,MO,29,2020-11-03,193023,2600.0,2627.285714285714,3087,24.0,31.142857142857142
6967,MO,29,2020-11-04,196576,3553.0,3134.8571428571427,3106,19.0,33.857142857142854
6968,MO,29,2020-11-05,200505,3929.0,2900.714285714286,3131,25.0,29.428571428571427
6969,MO,29,2020-11-06,205064,4559.0,3125.4285714285716,3149,18.0,17.857142857142858
6970,MO,29,2020-11-07,209197,4133.0,3380.4285714285716,3153,4.0,18.142857142857142
6971,MO,29,2020-11-08,212441,3244.0,3465.285714285714,3153,0.0,17.428571428571427
6972,MO,29,2020-11-09,216696,4255.0,3753.285714285714,3297,144.0,33.42857142857143
6973,MO,29,2020-11-10,220768,4072.0,3963.5714285714284,3321,24.0,33.42857142857143
6974,MO,29,2020-11-11,224771,4003.0,4027.8571428571427,3337,16.0,33.0
6975,MO,29,2020-11-12,226881,2110.0,3768.0,3083,-254.0,-6.857142857142857
6976,MO,29,2020-11-13,235722,8841.0,4379.714285714285,3371,288.0,31.714285714285715
6977,MO,29,2020-11-14,239451,3729.0,4322.0,3372,1.0,31.285714285714285
6978,MO,29,2020-11-15,243169,3718.0,4389.714285714285,3384,12.0,33.0
6979,MO,29,2020-11-16,248885,5716.0,4598.428571428572,3450,66.0,21.857142857142858
6980,MO,29,2020-11-17,253473,4588.0,4672.142857142857,3474,24.0,21.857142857142858
6981,MO,29,2020-11-18,257822,4349.0,4721.571428571428,3504,30.0,23.857142857142858
6982,MO,29,2020-11-19,262436,4614.0,5079.285714285715,3534,30.0,64.42857142857143
6983,MO,29,2020-11-20,267311,4875.0,4512.714285714285,3552,18.0,25.857142857142858
6984,MO,29,2020-11-21,267311,0.0,3980.0,3552,0.0,25.714285714285715
6985,MO,29,2020-11-22,274882,7571.0,4530.428571428572,3558,6.0,24.857142857142858
6986,MO,29,2020-11-23,278659,3777.0,4253.428571428572,3745,187.0,42.142857142857146
6987,MO,29,2020-11-24,282792,4133.0,4188.428571428572,3774,29.0,42.857142857142854
6988,MO,29,2020-11-25,287262,4470.0,4205.714285714285,3806,32.0,43.142857142857146
6989,MO,29,2020-11-26,290536,3274.0,4014.285714285714,3807,1.0,39.0
6990,MO,29,2020-11-27,290536,0.0,3317.8571428571427,3807,0.0,36.42857142857143
6991,MO,29,2020-11-28,295932,5396.0,4088.714285714286,3821,14.0,38.42857142857143
6992,MO,29,2020-11-29,299760,3828.0,3554.0,3827,6.0,38.42857142857143
6993,MO,29,2020-11-30,302690,2930.0,3433.0,4004,177.0,37.0
6994,MO,29,2020-12-01,305370,2680.0,3225.4285714285716,4041,37.0,38.142857142857146
6995,MO,29,2020-12-02,309367,3997.0,3157.8571428571427,4102,61.0,42.285714285714285
6996,MO,29,2020-12-03,313421,4054.0,3269.285714285714,4122,20.0,45.0
6997,MO,29,2020-12-04,318422,5001.0,3983.714285714286,4181,59.0,53.42857142857143
6998,MO,29,2020-12-05,318422,0.0,3212.8571428571427,4181,0.0,51.42857142857143
6999,MO,29,2020-12-06,318422,0.0,2666.0,4181,0.0,50.57142857142857
7000,MO,29,2020-12-07,328203,9781.0,3644.714285714286,4354,173.0,50.0
7001,MO,29,2020-12-08,330842,2639.0,3638.8571428571427,4381,27.0,48.57142857142857
7002,MO,29,2020-12-09,334702,3860.0,3619.285714285714,4448,67.0,49.42857142857143
7003,MO,29,2020-12-10,334702,0.0,3040.1428571428573,4448,0.0,46.57142857142857
7004,MO,29,2020-12-11,342347,7645.0,3417.8571428571427,4502,54.0,45.857142857142854
7005,MO,29,2020-12-12,345041,2694.0,3802.714285714286,4510,8.0,47.0
7006,MO,29,2020-12-13,347602,2561.0,4168.571428571428,4514,4.0,47.57142857142857
7007,MO,29,2020-12-14,350364,2762.0,3165.8571428571427,4754,240.0,57.142857142857146
7008,MO,29,2020-12-15,353037,2673.0,3170.714285714286,4798,44.0,59.57142857142857
7009,MO,29,2020-12-16,356603,3566.0,3128.714285714286,4832,34.0,54.857142857142854
7010,MO,29,2020-12-17,360329,3726.0,3661.0,4853,21.0,57.857142857142854
7011,MO,29,2020-12-18,363114,2785.0,2966.714285714286,4904,51.0,57.42857142857143
7012,MO,29,2020-12-19,365186,2072.0,2877.8571428571427,4937,33.0,61.0
7013,MO,29,2020-12-20,368316,3130.0,2959.1428571428573,4947,10.0,61.857142857142854
7014,MT,30,2020-01-22,0,,,0,,
7015,MT,30,2020-01-23,0,0.0,,0,0.0,
7016,MT,30,2020-01-24,0,0.0,,0,0.0,
7017,MT,30,2020-01-25,0,0.0,,0,0.0,
7018,MT,30,2020-01-26,0,0.0,,0,0.0,
7019,MT,30,2020-01-27,0,0.0,,0,0.0,
7020,MT,30,2020-01-28,0,0.0,,0,0.0,
7021,MT,30,2020-01-29,0,0.0,0.0,0,0.0,0.0
7022,MT,30,2020-01-30,0,0.0,0.0,0,0.0,0.0
7023,MT,30,2020-01-31,0,0.0,0.0,0,0.0,0.0
7024,MT,30,2020-02-01,0,0.0,0.0,0,0.0,0.0
7025,MT,30,2020-02-02,0,0.0,0.0,0,0.0,0.0
7026,MT,30,2020-02-03,0,0.0,0.0,0,0.0,0.0
7027,MT,30,2020-02-04,0,0.0,0.0,0,0.0,0.0
7028,MT,30,2020-02-05,0,0.0,0.0,0,0.0,0.0
7029,MT,30,2020-02-06,0,0.0,0.0,0,0.0,0.0
7030,MT,30,2020-02-07,0,0.0,0.0,0,0.0,0.0
7031,MT,30,2020-02-08,0,0.0,0.0,0,0.0,0.0
7032,MT,30,2020-02-09,0,0.0,0.0,0,0.0,0.0
7033,MT,30,2020-02-10,0,0.0,0.0,0,0.0,0.0
7034,MT,30,2020-02-11,0,0.0,0.0,0,0.0,0.0
7035,MT,30,2020-02-12,0,0.0,0.0,0,0.0,0.0
7036,MT,30,2020-02-13,0,0.0,0.0,0,0.0,0.0
7037,MT,30,2020-02-14,0,0.0,0.0,0,0.0,0.0
7038,MT,30,2020-02-15,0,0.0,0.0,0,0.0,0.0
7039,MT,30,2020-02-16,0,0.0,0.0,0,0.0,0.0
7040,MT,30,2020-02-17,0,0.0,0.0,0,0.0,0.0
7041,MT,30,2020-02-18,0,0.0,0.0,0,0.0,0.0
7042,MT,30,2020-02-19,0,0.0,0.0,0,0.0,0.0
7043,MT,30,2020-02-20,0,0.0,0.0,0,0.0,0.0
7044,MT,30,2020-02-21,0,0.0,0.0,0,0.0,0.0
7045,MT,30,2020-02-22,0,0.0,0.0,0,0.0,0.0
7046,MT,30,2020-02-23,0,0.0,0.0,0,0.0,0.0
7047,MT,30,2020-02-24,0,0.0,0.0,0,0.0,0.0
7048,MT,30,2020-02-25,0,0.0,0.0,0,0.0,0.0
7049,MT,30,2020-02-26,0,0.0,0.0,0,0.0,0.0
7050,MT,30,2020-02-27,0,0.0,0.0,0,0.0,0.0
7051,MT,30,2020-02-28,0,0.0,0.0,0,0.0,0.0
7052,MT,30,2020-02-29,0,0.0,0.0,0,0.0,0.0
7053,MT,30,2020-03-01,0,0.0,0.0,0,0.0,0.0
7054,MT,30,2020-03-02,0,0.0,0.0,0,0.0,0.0
7055,MT,30,2020-03-03,0,0.0,0.0,0,0.0,0.0
7056,MT,30,2020-03-04,0,0.0,0.0,0,0.0,0.0
7057,MT,30,2020-03-05,0,0.0,0.0,0,0.0,0.0
7058,MT,30,2020-03-06,0,0.0,0.0,0,0.0,0.0
7059,MT,30,2020-03-07,0,0.0,0.0,0,0.0,0.0
7060,MT,30,2020-03-08,0,0.0,0.0,0,0.0,0.0
7061,MT,30,2020-03-09,0,0.0,0.0,0,0.0,0.0
7062,MT,30,2020-03-10,0,0.0,0.0,0,0.0,0.0
7063,MT,30,2020-03-11,0,0.0,0.0,0,0.0,0.0
7064,MT,30,2020-03-12,0,0.0,0.0,0,0.0,0.0
7065,MT,30,2020-03-13,4,4.0,0.5714285714285714,0,0.0,0.0
7066,MT,30,2020-03-14,6,2.0,0.8571428571428571,0,0.0,0.0
7067,MT,30,2020-03-15,6,0.0,0.8571428571428571,0,0.0,0.0
7068,MT,30,2020-03-16,8,2.0,1.1428571428571428,0,0.0,0.0
7069,MT,30,2020-03-17,9,1.0,1.2857142857142858,0,0.0,0.0
7070,MT,30,2020-03-18,12,3.0,1.7142857142857142,0,0.0,0.0
7071,MT,30,2020-03-19,15,3.0,2.142857142857143,0,0.0,0.0
7072,MT,30,2020-03-20,19,4.0,2.142857142857143,0,0.0,0.0
7073,MT,30,2020-03-21,27,8.0,3.0,0,0.0,0.0
7074,MT,30,2020-03-22,34,7.0,4.0,0,0.0,0.0
7075,MT,30,2020-03-23,45,11.0,5.285714285714286,0,0.0,0.0
7076,MT,30,2020-03-24,51,6.0,6.0,0,0.0,0.0
7077,MT,30,2020-03-25,65,14.0,7.571428571428571,0,0.0,0.0
7078,MT,30,2020-03-26,89,24.0,10.571428571428571,0,0.0,0.0
7079,MT,30,2020-03-27,120,31.0,14.428571428571429,0,0.0,0.0
7080,MT,30,2020-03-28,147,27.0,17.142857142857142,1,1.0,0.14285714285714285
7081,MT,30,2020-03-29,161,14.0,18.142857142857142,1,0.0,0.14285714285714285
7082,MT,30,2020-03-30,177,16.0,18.857142857142858,3,2.0,0.42857142857142855
7083,MT,30,2020-03-31,198,21.0,21.0,4,1.0,0.5714285714285714
7084,MT,30,2020-04-01,217,19.0,21.714285714285715,4,0.0,0.5714285714285714
7085,MT,30,2020-04-02,241,24.0,21.714285714285715,5,1.0,0.7142857142857143
7086,MT,30,2020-04-03,262,21.0,20.285714285714285,5,0.0,0.7142857142857143
7087,MT,30,2020-04-04,281,19.0,19.142857142857142,5,0.0,0.5714285714285714
7088,MT,30,2020-04-05,296,15.0,19.285714285714285,5,0.0,0.5714285714285714
7089,MT,30,2020-04-06,318,22.0,20.142857142857142,5,0.0,0.2857142857142857
