,Unnamed: 0,State,stateFIPS,Date,Total Cases,Incremental Cases,cases moving_average,Total Deaths,Incremental Deaths,death moving_average,population
2123,2123,ID,16,2020-05-20,2505,29.0,25.857142857142854,76,0.0,1.0,1787065
2124,2124,ID,16,2020-05-21,2533,28.0,26.0,76,0.0,0.5714285714285714,1787065
2125,2125,ID,16,2020-05-22,2595,62.0,29.57142857142857,78,2.0,0.7142857142857143,1787065
2126,2126,ID,16,2020-05-23,2626,31.0,29.857142857142854,78,0.0,0.7142857142857143,1787065
2127,2127,ID,16,2020-05-24,2626,0.0,29.857142857142854,78,0.0,0.7142857142857143,1787065
2128,2128,ID,16,2020-05-25,2626,0.0,24.714285714285715,78,0.0,0.5714285714285714,1787065
2129,2129,ID,16,2020-05-26,2698,72.0,31.714285714285715,81,3.0,0.7142857142857143,1787065
2130,2130,ID,16,2020-05-27,2730,32.0,32.142857142857146,82,1.0,0.8571428571428571,1787065
2131,2131,ID,16,2020-05-28,2767,37.0,33.42857142857143,82,0.0,0.8571428571428571,1787065
2132,2132,ID,16,2020-05-29,2767,0.0,24.57142857142857,82,0.0,0.5714285714285714,1787065
2133,2133,ID,16,2020-05-30,2838,71.0,30.285714285714285,82,0.0,0.5714285714285714,1787065
2134,2134,ID,16,2020-05-31,2839,1.0,30.42857142857143,82,0.0,0.5714285714285714,1787065
2135,2135,ID,16,2020-06-01,2905,66.0,39.857142857142854,83,1.0,0.7142857142857143,1787065
2136,2136,ID,16,2020-06-02,2932,27.0,33.42857142857143,83,0.0,0.2857142857142857,1787065
2137,2137,ID,16,2020-06-03,2989,57.0,37.0,83,0.0,0.14285714285714285,1787065
2138,2138,ID,16,2020-06-04,3053,64.0,40.857142857142854,83,0.0,0.14285714285714285,1787065
2139,2139,ID,16,2020-06-05,3111,58.0,49.14285714285714,83,0.0,0.14285714285714285,1787065
2140,2140,ID,16,2020-06-06,3138,27.0,42.857142857142854,83,0.0,0.14285714285714285,1787065
2141,2141,ID,16,2020-06-07,3138,0.0,42.714285714285715,83,0.0,0.14285714285714285,1787065
2142,2142,ID,16,2020-06-08,3188,50.0,40.42857142857143,83,0.0,0.0,1787065
2143,2143,ID,16,2020-06-09,3220,32.0,41.142857142857146,85,2.0,0.2857142857142857,1787065
2144,2144,ID,16,2020-06-10,3259,39.0,38.57142857142857,85,0.0,0.2857142857142857,1787065
2145,2145,ID,16,2020-06-11,3301,42.0,35.42857142857143,85,0.0,0.2857142857142857,1787065
2146,2146,ID,16,2020-06-12,3351,50.0,34.285714285714285,86,1.0,0.42857142857142855,1787065
2147,2147,ID,16,2020-06-13,3397,46.0,37.0,86,0.0,0.42857142857142855,1787065
2148,2148,ID,16,2020-06-14,3397,0.0,37.0,86,0.0,0.42857142857142855,1787065
2149,2149,ID,16,2020-06-15,3461,64.0,39.0,88,2.0,0.7142857142857143,1787065
2150,2150,ID,16,2020-06-16,3540,79.0,45.714285714285715,88,0.0,0.42857142857142855,1787065
2151,2151,ID,16,2020-06-17,3632,92.0,53.28571428571429,88,0.0,0.42857142857142855,1787065
2152,2152,ID,16,2020-06-18,3743,111.0,63.14285714285714,89,1.0,0.5714285714285714,1787065
2153,2153,ID,16,2020-06-19,3871,128.0,74.28571428571429,89,0.0,0.42857142857142855,1787065
2154,2154,ID,16,2020-06-20,4003,132.0,86.57142857142857,89,0.0,0.42857142857142855,1787065
2155,2155,ID,16,2020-06-21,4003,0.0,86.57142857142857,89,0.0,0.42857142857142855,1787065
2156,2156,ID,16,2020-06-22,4253,250.0,113.14285714285714,89,0.0,0.14285714285714285,1787065
2157,2157,ID,16,2020-06-23,4399,146.0,122.71428571428572,89,0.0,0.14285714285714285,1787065
2158,2158,ID,16,2020-06-24,4643,244.0,144.42857142857142,90,1.0,0.2857142857142857,1787065
2159,2159,ID,16,2020-06-25,4864,221.0,160.14285714285714,90,0.0,0.14285714285714285,1787065
2160,2160,ID,16,2020-06-26,5144,280.0,181.85714285714286,90,0.0,0.14285714285714285,1787065
2161,2161,ID,16,2020-06-27,5318,174.0,187.85714285714286,91,1.0,0.2857142857142857,1787065
2162,2162,ID,16,2020-06-28,5318,0.0,187.85714285714286,91,0.0,0.2857142857142857,1787065
2163,2163,ID,16,2020-06-29,5750,432.0,213.85714285714286,91,0.0,0.2857142857142857,1787065
2164,2164,ID,16,2020-06-30,6116,366.0,245.28571428571428,92,1.0,0.42857142857142855,1787065
2165,2165,ID,16,2020-07-01,6370,254.0,246.7142857142857,92,0.0,0.2857142857142857,1787065
2166,2166,ID,16,2020-07-02,6592,222.0,246.85714285714286,92,0.0,0.2857142857142857,1787065
2167,2167,ID,16,2020-07-03,6994,402.0,264.2857142857143,92,0.0,0.2857142857142857,1787065
2168,2168,ID,16,2020-07-04,7370,376.0,293.14285714285717,92,0.0,0.14285714285714285,1787065
2169,2169,ID,16,2020-07-05,7733,363.0,345.0,92,0.0,0.14285714285714285,1787065
2170,2170,ID,16,2020-07-06,8051,318.0,328.7142857142857,94,2.0,0.42857142857142855,1787065
2171,2171,ID,16,2020-07-07,8538,487.0,346.0,94,0.0,0.2857142857142857,1787065
2172,2172,ID,16,2020-07-08,8968,430.0,371.1428571428572,98,4.0,0.8571428571428571,1787065
2173,2173,ID,16,2020-07-09,9428,460.0,405.1428571428572,100,2.0,1.1428571428571428,1787065
2174,2174,ID,16,2020-07-10,9928,500.0,419.1428571428572,101,1.0,1.2857142857142858,1787065
2175,2175,ID,16,2020-07-11,10505,577.0,447.8571428571428,102,1.0,1.4285714285714286,1787065
2176,2176,ID,16,2020-07-12,10505,0.0,396.0,102,0.0,1.4285714285714286,1787065
2177,2177,ID,16,2020-07-13,10902,397.0,407.28571428571433,102,0.0,1.1428571428571428,1787065
2178,2178,ID,16,2020-07-14,11716,814.0,454.0,103,1.0,1.2857142857142858,1787065
2179,2179,ID,16,2020-07-15,12445,729.0,496.71428571428567,110,7.0,1.7142857142857142,1787065
2180,2180,ID,16,2020-07-16,13133,688.0,529.2857142857143,114,4.0,2.0,1787065
2181,2181,ID,16,2020-07-17,13751,618.0,546.1428571428571,114,0.0,1.8571428571428568,1787065
2182,2182,ID,16,2020-07-18,14300,549.0,542.1428571428571,119,5.0,2.4285714285714284,1787065
2183,2183,ID,16,2020-07-19,14300,0.0,542.1428571428571,119,0.0,2.4285714285714284,1787065
2184,2184,ID,16,2020-07-20,15263,963.0,623.0,122,3.0,2.8571428571428568,1787065
2185,2185,ID,16,2020-07-21,15820,557.0,586.2857142857142,126,4.0,3.2857142857142856,1787065
2186,2186,ID,16,2020-07-22,16320,500.0,553.5714285714286,135,9.0,3.571428571428572,1787065
2187,2187,ID,16,2020-07-23,16736,416.0,514.7142857142857,138,3.0,3.4285714285714284,1787065
2188,2188,ID,16,2020-07-24,17261,525.0,501.4285714285714,144,6.0,4.285714285714286,1787065
